,totaltested,mathpass,white,black,hispanic,lowincome,charter,year,hybridper,virtualper,schoolmode,schoolcode,countycode,districtcode,state
2240,497,66.8,71.43,0.0,6.44,3.82,0,2021,0.9091,0.0909,0.5455,50162250170001il,5016il,5016225017il,il
2241,506,73.3,73.91,0.0,6.72,5.73,0,2019,0.0,0.0,0.0,50162250170001il,5016il,5016225017il,il
2242,474,76.6,76.37,0.0,4.85,5.06,0,2018,0.0,0.0,0.0,50162250170001il,5016il,5016225017il,il
2243,465,75.2,75.48,4.3,1.08,5.59,0,2017,0.0,0.0,0.0,50162250170001il,5016il,5016225017il,il
2244,726,60.6,66.94,1.52,10.74,11.98,0,2021,0.7273,0.2727,0.6364,50162250170002il,5016il,5016225017il,il
2245,772,68.0,62.56,1.55,12.82,19.56,0,2019,0.0,0.0,0.0,50162250170002il,5016il,5016225017il,il
2246,715,67.2,63.36,0.0,13.15,18.18,0,2018,0.0,0.0,0.0,50162250170002il,5016il,5016225017il,il
2247,769,63.5,60.99,14.3,2.08,22.24,0,2017,0.0,0.0,0.0,50162250170002il,5016il,5016225017il,il
2248,11,0.0,100.0,0.0,0.0,0.0,0,2021,0.0,0.0,0.0909,510652000260001il,5106il,51065200026il,il
2249,0,0.0,0.0,0.0,0.0,0.0,0,2019,0.0,0.0,0.0,510652000260001il,5106il,51065200026il,il
2250,14,0.0,92.86,0.0,0.0,0.0,0,2018,0.0,0.0,0.0,510652000260001il,5106il,51065200026il,il
2251,74,20.0,95.95,2.7,0.0,41.89,0,2017,0.0,0.0,0.0,510652000260001il,5106il,51065200026il,il
2252,55,25.4,100.0,0.0,0.0,30.91,0,2021,0.0,0.0,0.0909,510652020260001il,5106il,51065202026il,il
2253,86,29.4,94.19,0.0,0.0,30.23,0,2019,0.0,0.0,0.0,510652020260001il,5106il,51065202026il,il
2254,67,16.4,92.54,0.0,0.0,29.85,0,2018,0.0,0.0,0.0,510652020260001il,5106il,51065202026il,il
2255,235,28.4,95.32,0.0,0.43,37.87,0,2017,0.0,0.0,0.0,510652020260001il,5106il,51065202026il,il
2256,73,23.2,95.89,0.0,0.0,17.81,0,2021,0.8182,0.0,0.5,510652130260001il,5106il,51065213026il,il
2257,69,24.6,98.55,0.0,0.0,27.54,0,2019,0.0,0.0,0.0,510652130260001il,5106il,51065213026il,il
2258,77,40.3,93.51,0.0,0.0,20.78,0,2018,0.0,0.0,0.0,510652130260001il,5106il,51065213026il,il
2259,52,28.8,90.38,1.92,1.92,15.38,0,2017,0.0,0.0,0.0,510652130260001il,5106il,51065213026il,il
2260,30,16.7,93.33,0.0,0.0,40.0,0,2021,0.9091,0.0,0.5455,510840010260001il,5108il,51084001026il,il
2261,35,14.3,91.43,0.0,0.0,42.86,0,2019,0.0,0.0,0.0,510840010260001il,5108il,51084001026il,il
2262,41,29.3,97.56,0.0,0.0,24.39,0,2018,0.0,0.0,0.0,510840010260001il,5108il,51084001026il,il
2263,27,29.6,100.0,0.0,0.0,22.22,0,2017,0.0,0.0,0.0,510840010260001il,5108il,51084001026il,il
2264,210,29.1,92.86,0.0,0.0,12.38,0,2021,0.7273,0.1818,0.6364,51084003A260001il,5108il,51084003A26il,il
2265,191,37.6,93.72,0.0,0.0,8.38,0,2019,0.0,0.0,0.0,51084003A260001il,5108il,51084003A26il,il
2266,188,32.0,92.02,0.0,0.0,11.17,0,2018,0.0,0.0,0.0,51084003A260001il,5108il,51084003A26il,il
2267,191,42.9,93.72,1.05,2.09,12.57,0,2017,0.0,0.0,0.0,51084003A260001il,5108il,51084003A26il,il
2268,332,33.4,80.12,5.12,3.01,18.37,0,2021,0.4545,0.2727,0.5909,510840050260001il,5108il,51084005026il,il
2269,312,49.5,80.13,5.77,5.77,16.67,0,2019,0.0,0.0,0.0,510840050260001il,5108il,51084005026il,il
2270,329,41.9,78.42,4.86,5.17,17.02,0,2018,0.0,0.0,0.0,510840050260001il,5108il,51084005026il,il
2271,351,46.4,80.34,3.42,3.99,14.81,0,2017,0.0,0.0,0.0,510840050260001il,5108il,51084005026il,il
2272,106,36.2,94.34,0.0,0.0,17.92,0,2021,0.3636,0.2727,0.5455,510840080260001il,5108il,51084008026il,il
2273,90,41.1,92.22,0.0,0.0,0.0,0,2019,0.0,0.0,0.0,510840080260001il,5108il,51084008026il,il
2274,119,40.3,89.08,0.0,0.0,0.0,0,2018,0.0,0.0,0.0,510840080260001il,5108il,51084008026il,il
2275,113,36.3,96.46,0.0,1.77,13.27,0,2017,0.0,0.0,0.0,510840080260001il,5108il,51084008026il,il
2276,93,11.8,91.4,0.0,0.0,23.66,0,2021,0.2727,0.2727,0.4091,510840100260001il,5108il,51084010026il,il
2277,105,27.5,98.1,0.0,0.0,31.43,0,2019,0.0,0.0,0.0,510840100260001il,5108il,51084010026il,il
2278,96,19.8,96.88,0.0,0.0,33.33,0,2018,0.0,0.0,0.0,510840100260001il,5108il,51084010026il,il
2279,82,17.5,95.12,2.44,2.44,29.27,0,2017,0.0,0.0,0.0,510840100260001il,5108il,51084010026il,il
2280,33,12.1,90.91,0.0,0.0,0.0,0,2021,0.0909,0.3636,0.5,510840110260001il,5108il,51084011026il,il
2281,40,10.0,97.5,0.0,0.0,32.5,0,2019,0.0,0.0,0.0,510840110260001il,5108il,51084011026il,il
2282,39,10.3,92.31,0.0,0.0,33.33,0,2018,0.0,0.0,0.0,510840110260001il,5108il,51084011026il,il
2283,143,26.7,98.6,0.0,0.0,24.48,0,2017,0.0,0.0,0.0,510840110260001il,5108il,51084011026il,il
2284,98,15.3,90.82,0.0,0.0,29.59,0,2021,0.8182,0.0909,0.5909,510840140260001il,5108il,51084014026il,il
2285,94,23.7,91.49,0.0,0.0,45.74,0,2019,0.0,0.0,0.0,510840140260001il,5108il,51084014026il,il
2286,93,32.3,94.62,0.0,0.0,39.78,0,2018,0.0,0.0,0.0,510840140260001il,5108il,51084014026il,il
2287,106,29.0,95.28,0.0,1.89,39.62,0,2017,0.0,0.0,0.0,510840140260001il,5108il,51084014026il,il
2288,107,22.4,97.2,0.0,0.0,14.95,0,2021,0.8182,0.0909,0.5909,510840150260001il,5108il,51084015026il,il
2289,98,39.8,92.86,0.0,0.0,0.0,0,2019,0.0,0.0,0.0,510840150260001il,5108il,51084015026il,il
2290,112,49.1,94.64,0.0,0.0,9.82,0,2018,0.0,0.0,0.0,510840150260001il,5108il,51084015026il,il
2291,131,56.5,96.18,0.76,0.0,4.58,0,2017,0.0,0.0,0.0,510840150260001il,5108il,51084015026il,il
2292,75,30.6,96.0,0.0,0.0,33.33,0,2021,0.3,0.0,0.15,510840160260001il,5108il,51084016026il,il
2293,70,34.3,92.86,0.0,0.0,27.14,0,2019,0.0,0.0,0.0,510840160260001il,5108il,51084016026il,il
2294,62,29.0,93.55,0.0,0.0,24.19,0,2018,0.0,0.0,0.0,510840160260001il,5108il,51084016026il,il
2295,57,38.9,96.49,0.0,0.0,29.82,0,2017,0.0,0.0,0.0,510840160260001il,5108il,51084016026il,il
2296,147,9.6,46.26,44.9,0.0,54.42,0,2021,0.4545,0.4545,0.6818,510841860250001il,5108il,51084186025il,il
2297,221,14.3,46.61,38.01,0.0,61.09,0,2019,0.0,0.0,0.0,510841860250001il,5108il,51084186025il,il
2298,214,12.2,50.93,39.25,0.0,76.17,0,2018,0.0,0.0,0.0,510841860250001il,5108il,51084186025il,il
2299,278,16.0,51.8,2.88,36.69,67.99,0,2017,0.0,0.0,0.0,510841860250001il,5108il,51084186025il,il
2300,197,45.2,63.96,18.78,5.58,16.24,0,2021,0.4545,0.4545,0.6818,510841860250002il,5108il,51084186025il,il
2301,275,35.9,58.55,21.09,4.36,26.18,0,2019,0.0,0.0,0.0,510841860250002il,5108il,51084186025il,il
2302,353,41.6,58.07,24.65,4.25,34.28,0,2018,0.0,0.0,0.0,510841860250002il,5108il,51084186025il,il
2303,323,37.9,56.35,4.02,26.32,34.67,0,2017,0.0,0.0,0.0,510841860250002il,5108il,51084186025il,il
2304,127,18.9,41.73,44.09,0.0,45.67,0,2021,0.4545,0.4545,0.6818,510841860250003il,5108il,51084186025il,il
2305,213,14.1,43.19,46.48,0.0,53.52,0,2019,0.0,0.0,0.0,510841860250003il,5108il,51084186025il,il
2306,250,14.8,39.2,52.0,0.0,60.0,0,2018,0.0,0.0,0.0,510841860250003il,5108il,51084186025il,il
2307,268,18.0,39.18,4.48,47.01,60.07,0,2017,0.0,0.0,0.0,510841860250003il,5108il,51084186025il,il
2308,59,13.6,91.53,0.0,0.0,0.0,0,2021,0.2727,0.0,0.2273,530601260260001il,5306il,53060126026il,il
2309,65,21.5,95.38,0.0,0.0,38.46,0,2019,0.0,0.0,0.0,530601260260001il,5306il,53060126026il,il
2310,62,25.8,96.77,0.0,0.0,27.42,0,2018,0.0,0.0,0.0,530601260260001il,5306il,53060126026il,il
2311,60,19.3,100.0,0.0,0.0,48.33,0,2017,0.0,0.0,0.0,530601260260001il,5306il,53060126026il,il
2312,42,7.1,90.48,0.0,0.0,38.1,0,2021,0.3636,0.1818,0.4545,530601890260001il,5306il,53060189026il,il
2313,37,8.3,89.19,0.0,0.0,48.65,0,2019,0.0,0.0,0.0,530601890260001il,5306il,53060189026il,il
2314,46,6.5,95.65,0.0,0.0,52.17,0,2018,0.0,0.0,0.0,530601890260001il,5306il,53060189026il,il
2315,56,8.9,98.21,0.0,0.0,41.07,0,2017,0.0,0.0,0.0,530601890260001il,5306il,53060189026il,il
2316,88,8.0,95.45,0.0,0.0,42.05,0,2021,0.1818,0.0,0.1818,530601910260001il,5306il,53060191026il,il
2317,73,23.6,97.26,0.0,0.0,46.58,0,2019,0.0,0.0,0.0,530601910260001il,5306il,53060191026il,il
2318,63,22.2,98.41,0.0,0.0,50.79,0,2018,0.0,0.0,0.0,530601910260001il,5306il,53060191026il,il
2319,71,19.7,91.55,1.41,2.82,40.85,0,2017,0.0,0.0,0.0,530601910260001il,5306il,53060191026il,il
2320,408,22.2,91.67,0.0,3.19,43.38,0,2021,0.9091,0.0,0.5455,530903030160002il,5309il,53090303016il,il
2321,395,30.8,89.62,0.0,3.29,44.81,0,2019,0.0,0.0,0.0,530903030160002il,5309il,53090303016il,il
2322,430,30.7,93.02,0.0,0.0,36.28,0,2018,0.0,0.0,0.0,530903030160002il,5309il,53090303016il,il
2323,390,33.2,91.54,2.05,1.03,39.23,0,2017,0.0,0.0,0.0,530903030160002il,5309il,53090303016il,il
2324,348,43.1,89.37,0.0,3.74,18.39,0,2021,0.4545,0.0,0.3182,530903080160001il,5309il,53090308016il,il
2325,338,42.0,89.94,0.0,3.25,21.01,0,2019,0.0,0.0,0.0,530903080160001il,5309il,53090308016il,il
2326,297,42.8,93.27,0.0,3.37,20.54,0,2018,0.0,0.0,0.0,530903080160001il,5309il,53090308016il,il
2327,321,49.7,91.59,2.8,2.18,17.45,0,2017,0.0,0.0,0.0,530903080160001il,5309il,53090308016il,il
2328,215,16.8,86.05,0.0,6.05,45.12,0,2021,0.3636,0.1818,0.4545,530903090160001il,5309il,53090309016il,il
2329,222,22.6,84.68,0.0,5.41,45.5,0,2019,0.0,0.0,0.0,530903090160001il,5309il,53090309016il,il
2330,226,23.1,86.73,0.0,0.0,46.9,0,2018,0.0,0.0,0.0,530903090160001il,5309il,53090309016il,il
2331,237,26.5,86.92,4.22,2.95,48.52,0,2017,0.0,0.0,0.0,530903090160001il,5309il,53090309016il,il
2332,74,23.0,95.95,0.0,0.0,22.97,0,2021,0.1818,0.0,0.1818,530907010260001il,5309il,53090701026il,il
2333,73,45.2,97.26,0.0,0.0,20.55,0,2019,0.0,0.0,0.0,530907010260001il,5309il,53090701026il,il
2334,94,37.2,96.81,0.0,0.0,19.15,0,2018,0.0,0.0,0.0,530907010260001il,5309il,53090701026il,il
2335,80,45.5,93.75,6.25,0.0,22.5,0,2017,0.0,0.0,0.0,530907010260001il,5309il,53090701026il,il
2336,93,32.3,92.47,0.0,0.0,11.83,0,2021,0.2727,0.0,0.2273,530907020260001il,5309il,53090702026il,il
2337,88,39.8,88.64,0.0,0.0,11.36,0,2019,0.0,0.0,0.0,530907020260001il,5309il,53090702026il,il
2338,69,43.5,95.65,0.0,0.0,14.49,0,2018,0.0,0.0,0.0,530907020260001il,5309il,53090702026il,il
2339,71,31.0,95.77,2.82,0.0,11.27,0,2017,0.0,0.0,0.0,530907020260001il,5309il,53090702026il,il
2340,38,15.8,92.11,0.0,0.0,0.0,0,2021,0.0,0.0,0.0909,530907030260001il,5309il,53090703026il,il
2341,26,30.7,92.31,0.0,0.0,0.0,0,2019,0.0,0.0,0.0,530907030260001il,5309il,53090703026il,il
2342,37,35.1,97.3,0.0,0.0,0.0,0,2018,0.0,0.0,0.0,530907030260001il,5309il,53090703026il,il
2343,37,16.2,94.59,2.7,2.7,43.24,0,2017,0.0,0.0,0.0,530907030260001il,5309il,53090703026il,il
2344,257,52.4,90.27,0.0,0.0,11.67,0,2021,0.0,0.0,0.0909,530907090260006il,5309il,53090709026il,il
2345,222,59.9,94.14,0.0,0.0,10.81,0,2019,0.0,0.0,0.0,530907090260006il,5309il,53090709026il,il
2346,221,60.6,91.4,0.0,0.0,10.86,0,2018,0.0,0.0,0.0,530907090260006il,5309il,53090709026il,il
2347,214,59.7,91.12,0.47,2.34,11.68,0,2017,0.0,0.0,0.0,530907090260006il,5309il,53090709026il,il
2348,59,27.1,83.05,0.0,0.0,35.59,0,2021,0.3636,0.0,0.2727,531020060260001il,5310il,53102006026il,il
2349,70,25.8,84.29,0.0,0.0,38.57,0,2019,0.0,0.0,0.0,531020060260001il,5310il,53102006026il,il
2350,80,41.3,88.75,0.0,0.0,26.25,0,2018,0.0,0.0,0.0,531020060260001il,5310il,53102006026il,il
2351,70,26.1,90.0,4.29,0.0,40.0,0,2017,0.0,0.0,0.0,531020060260001il,5310il,53102006026il,il
2352,99,29.3,91.92,0.0,0.0,34.34,0,2021,0.0909,0.0,0.1364,531020110260001il,5310il,53102011026il,il
2353,92,31.5,93.48,0.0,0.0,25.0,0,2019,0.0,0.0,0.0,531020110260001il,5310il,53102011026il,il
2354,85,30.6,91.76,0.0,0.0,29.41,0,2018,0.0,0.0,0.0,531020110260001il,5310il,53102011026il,il
2355,89,29.5,92.13,2.25,2.25,29.21,0,2017,0.0,0.0,0.0,531020110260001il,5310il,53102011026il,il
2356,14,0.0,92.86,0.0,0.0,0.0,0,2021,0.0,0.0,0.0909,531020210260001il,5310il,53102021026il,il
2357,33,9.1,100.0,0.0,0.0,33.33,0,2019,0.0,0.0,0.0,531020210260001il,5310il,53102021026il,il
2358,21,23.8,90.48,0.0,0.0,0.0,0,2018,0.0,0.0,0.0,531020210260001il,5310il,53102021026il,il
2359,74,21.4,87.84,5.41,2.7,43.24,0,2017,0.0,0.0,0.0,531020210260001il,5310il,53102021026il,il
2360,38,36.9,97.37,0.0,0.0,0.0,0,2021,0.0,0.0,0.0909,531020600260001il,5310il,53102060026il,il
2361,38,36.9,100.0,0.0,0.0,0.0,0,2019,0.0,0.0,0.0,531020600260001il,5310il,53102060026il,il
2362,41,39.0,97.56,0.0,0.0,0.0,0,2018,0.0,0.0,0.0,531020600260001il,5310il,53102060026il,il
2363,37,56.8,97.3,0.0,0.0,29.73,0,2017,0.0,0.0,0.0,531020600260001il,5310il,53102060026il,il
2364,243,47.8,90.95,0.0,0.0,16.46,0,2021,0.7273,0.0,0.4545,531021220170001il,5310il,53102122017il,il
2365,236,52.5,90.25,0.0,0.0,20.34,0,2019,0.0,0.0,0.0,531021220170001il,5310il,53102122017il,il
2366,259,47.1,90.73,0.0,3.86,17.76,0,2018,0.0,0.0,0.0,531021220170001il,5310il,53102122017il,il
2367,221,59.4,92.31,2.71,1.36,12.67,0,2017,0.0,0.0,0.0,531021220170001il,5310il,53102122017il,il
2368,99,51.6,92.93,0.0,0.0,12.12,0,2021,0.1818,0.0,0.1818,531021400260001il,5310il,53102140026il,il
2369,123,55.8,95.93,0.0,0.0,15.45,0,2019,0.0,0.0,0.0,531021400260001il,5310il,53102140026il,il
2370,111,50.0,97.3,0.0,0.0,14.41,0,2018,0.0,0.0,0.0,531021400260001il,5310il,53102140026il,il
2371,140,45.0,94.29,2.14,0.0,20.0,0,2017,0.0,0.0,0.0,531021400260001il,5310il,53102140026il,il
2372,90,6.7,86.67,0.0,0.0,54.44,0,2021,0.7273,0.0,0.4545,540920020260004il,5409il,54092002026il,il
2373,77,10.9,97.4,0.0,0.0,40.26,0,2019,0.0,0.0,0.0,540920020260004il,5409il,54092002026il,il
2374,88,18.2,89.77,0.0,0.0,45.45,0,2018,0.0,0.0,0.0,540920020260004il,5409il,54092002026il,il
2375,98,14.3,94.9,5.1,0.0,55.1,0,2017,0.0,0.0,0.0,540920020260004il,5409il,54092002026il,il
2376,52,11.8,84.62,0.0,0.0,51.92,0,2021,0.6364,0.1818,0.5909,540920040260004il,5409il,54092004026il,il
2377,67,7.5,89.55,0.0,0.0,47.76,0,2019,0.0,0.0,0.0,540920040260004il,5409il,54092004026il,il
2378,80,12.5,88.75,0.0,0.0,58.75,0,2018,0.0,0.0,0.0,540920040260004il,5409il,54092004026il,il
2379,64,18.8,93.75,0.0,0.0,48.44,0,2017,0.0,0.0,0.0,540920040260004il,5409il,54092004026il,il
2380,83,19.3,74.7,0.0,20.48,0.0,0,2021,0.8182,0.0,0.5,540920110260005il,5409il,54092011026il,il
2381,68,13.2,82.35,0.0,0.0,98.53,0,2019,0.0,0.0,0.0,540920110260005il,5409il,54092011026il,il
2382,65,26.1,76.92,0.0,20.0,24.62,0,2018,0.0,0.0,0.0,540920110260005il,5409il,54092011026il,il
2383,99,21.6,84.85,15.15,0.0,49.49,0,2017,0.0,0.0,0.0,540920110260005il,5409il,54092011026il,il
2384,63,17.5,88.89,0.0,0.0,39.68,0,2021,0.9091,0.0,0.4545,540920760260001il,5409il,54092076026il,il
2385,78,23.1,82.05,0.0,0.0,32.05,0,2019,0.0,0.0,0.0,540920760260001il,5409il,54092076026il,il
2386,71,22.5,85.92,0.0,0.0,25.35,0,2018,0.0,0.0,0.0,540920760260001il,5409il,54092076026il,il
2387,63,33.3,88.89,7.94,0.0,30.16,0,2017,0.0,0.0,0.0,540920760260001il,5409il,54092076026il,il
2388,248,4.8,46.77,39.52,7.66,56.45,0,2021,0.2727,0.5455,0.7727,540921180240022il,5409il,54092118024il,il
2389,273,9.3,47.99,32.23,10.62,57.51,0,2019,0.0,0.0,0.0,540921180240022il,5409il,54092118024il,il
2390,295,10.2,46.44,32.2,12.54,65.08,0,2018,0.0,0.0,0.0,540921180240022il,5409il,54092118024il,il
2391,337,13.5,47.18,10.68,33.83,57.86,0,2017,0.0,0.0,0.0,540921180240022il,5409il,54092118024il,il
2392,28,7.1,92.86,0.0,0.0,0.0,0,2021,0.3636,0.0,0.2727,540922250170001il,5409il,54092225017il,il
2393,33,19.4,96.97,0.0,0.0,30.3,0,2019,0.0,0.0,0.0,540922250170001il,5409il,54092225017il,il
2394,42,11.9,95.24,0.0,0.0,40.48,0,2018,0.0,0.0,0.0,540922250170001il,5409il,54092225017il,il
2395,31,22.6,93.55,0.0,3.23,38.71,0,2017,0.0,0.0,0.0,540922250170001il,5409il,54092225017il,il
2396,47,6.4,95.74,0.0,0.0,44.68,0,2021,0.3636,0.0,0.2727,540925120260001il,5409il,54092512026il,il
2397,64,19.3,98.44,0.0,0.0,34.38,0,2019,0.0,0.0,0.0,540925120260001il,5409il,54092512026il,il
2398,73,11.0,98.63,0.0,0.0,41.1,0,2018,0.0,0.0,0.0,540925120260001il,5409il,54092512026il,il
2399,64,20.3,100.0,0.0,0.0,25.0,0,2017,0.0,0.0,0.0,540925120260001il,5409il,54092512026il,il
2400,102,18.0,78.43,0.0,15.69,26.47,0,2021,0.0,0.0,0.0,56099200U260001il,5609il,56099200U26il,il
2401,88,20.7,78.41,0.0,15.91,22.73,0,2019,0.0,0.0,0.0,56099200U260001il,5609il,56099200U26il,il
2402,81,23.5,77.78,0.0,12.35,22.22,0,2018,0.0,0.0,0.0,56099200U260001il,5609il,56099200U26il,il
2403,70,32.9,78.57,17.14,1.43,20.0,0,2017,0.0,0.0,0.0,56099200U260001il,5609il,56099200U26il,il
2404,328,8.5,16.77,64.02,14.33,95.73,0,2021,0.3636,0.6364,0.8182,56099201U260001il,5609il,56099201U26il,il
2405,378,13.1,18.78,65.34,12.43,68.78,0,2019,0.0,0.0,0.0,56099201U260001il,5609il,56099201U26il,il
2406,402,13.4,19.9,68.41,7.71,66.17,0,2018,0.0,0.0,0.0,56099201U260001il,5609il,56099201U26il,il
2407,408,20.3,22.3,9.8,61.52,63.24,0,2017,0.0,0.0,0.0,56099201U260001il,5609il,56099201U26il,il
2408,513,25.8,54.0,8.97,26.9,31.58,0,2021,0.1818,0.5455,0.6364,560992020220001il,5609il,56099202022il,il
2409,496,37.6,60.48,8.06,26.21,30.65,0,2019,0.0,0.0,0.0,560992020220001il,5609il,56099202022il,il
2410,504,32.9,54.56,10.52,28.77,29.76,0,2018,0.0,0.0,0.0,560992020220001il,5609il,56099202022il,il
2411,518,36.3,59.27,23.36,9.27,30.12,0,2017,0.0,0.0,0.0,560992020220001il,5609il,56099202022il,il
2412,554,22.4,49.28,14.8,30.32,29.78,0,2021,0.1818,0.5455,0.6364,560992020220002il,5609il,56099202022il,il
2413,617,34.7,56.73,11.18,26.26,25.93,0,2019,0.0,0.0,0.0,560992020220002il,5609il,56099202022il,il
2414,587,32.7,55.88,10.9,27.09,26.75,0,2018,0.0,0.0,0.0,560992020220002il,5609il,56099202022il,il
2415,663,36.2,57.47,26.24,9.95,27.6,0,2017,0.0,0.0,0.0,560992020220002il,5609il,56099202022il,il
2416,580,42.2,65.17,7.07,14.83,18.79,0,2021,0.1818,0.5455,0.6364,560992020220003il,5609il,56099202022il,il
2417,572,53.9,65.56,7.52,12.06,14.34,0,2019,0.0,0.0,0.0,560992020220003il,5609il,56099202022il,il
2418,573,47.0,65.45,6.81,13.96,12.57,0,2018,0.0,0.0,0.0,560992020220003il,5609il,56099202022il,il
2419,571,53.5,71.1,13.13,5.43,12.43,0,2017,0.0,0.0,0.0,560992020220003il,5609il,56099202022il,il
2420,519,37.1,41.81,12.72,26.59,28.52,0,2021,0.1818,0.5455,0.6364,560992020220004il,5609il,56099202022il,il
2421,551,43.9,43.38,16.7,25.77,31.03,0,2019,0.0,0.0,0.0,560992020220004il,5609il,56099202022il,il
2422,560,39.4,44.46,16.96,26.43,28.21,0,2018,0.0,0.0,0.0,560992020220004il,5609il,56099202022il,il
2423,566,41.1,45.05,25.09,18.55,25.97,0,2017,0.0,0.0,0.0,560992020220004il,5609il,56099202022il,il
2424,703,10.7,13.94,15.79,67.14,60.03,0,2021,0.1818,0.7273,0.9091,560992040170001il,5609il,56099204017il,il
2425,773,16.2,15.14,17.72,64.42,73.35,0,2019,0.0,0.0,0.0,560992040170001il,5609il,56099204017il,il
2426,696,17.1,13.79,18.39,64.08,76.01,0,2018,0.0,0.0,0.0,560992040170001il,5609il,56099204017il,il
2427,586,24.3,18.43,60.41,16.89,70.82,0,2017,0.0,0.0,0.0,560992040170001il,5609il,56099204017il,il
2428,731,19.4,38.71,21.2,36.8,41.72,0,2021,0.1818,0.7273,0.9091,560992040170003il,5609il,56099204017il,il
2429,952,23.8,32.88,24.05,37.5,47.06,0,2019,0.0,0.0,0.0,560992040170003il,5609il,56099204017il,il
2430,764,23.6,35.6,21.6,38.61,45.81,0,2018,0.0,0.0,0.0,560992040170003il,5609il,56099204017il,il
2431,683,28.6,37.34,34.11,24.16,47.0,0,2017,0.0,0.0,0.0,560992040170003il,5609il,56099204017il,il
2432,895,34.9,71.51,4.69,18.77,15.2,0,2021,0.6364,0.0,0.4091,560992050170001il,5609il,56099205017il,il
2433,940,39.9,70.32,5.53,19.89,14.79,0,2019,0.0,0.0,0.0,560992050170001il,5609il,56099205017il,il
2434,839,45.4,70.56,6.44,17.88,16.69,0,2018,0.0,0.0,0.0,560992050170001il,5609il,56099205017il,il
2435,885,46.5,72.43,17.18,6.21,16.05,0,2017,0.0,0.0,0.0,560992050170001il,5609il,56099205017il,il
2436,124,24.2,87.1,0.0,11.29,16.94,0,2021,0.1818,0.0909,0.2727,56099207U260001il,5609il,56099207U26il,il
2437,132,25.0,83.33,0.0,12.88,21.97,0,2019,0.0,0.0,0.0,56099207U260001il,5609il,56099207U26il,il
2438,113,30.1,89.38,0.0,8.85,21.24,0,2018,0.0,0.0,0.0,56099207U260001il,5609il,56099207U26il,il
2439,144,39.7,86.81,6.25,1.39,20.83,0,2017,0.0,0.0,0.0,56099207U260001il,5609il,56099207U26il,il
2440,95,22.1,85.26,0.0,11.58,30.53,0,2021,0.1818,0.0,0.0909,56099209U260001il,5609il,56099209U26il,il
2441,95,23.2,93.68,0.0,0.0,43.16,0,2019,0.0,0.0,0.0,56099209U260001il,5609il,56099209U26il,il
2442,114,17.6,89.47,0.0,0.0,38.6,0,2018,0.0,0.0,0.0,56099209U260001il,5609il,56099209U26il,il
2443,112,31.4,91.96,3.57,0.0,30.36,0,2017,0.0,0.0,0.0,56099209U260001il,5609il,56099209U26il,il
2444,494,45.5,83.2,0.0,11.34,6.48,0,2021,0.9,0.1,0.55,560992100160001il,5609il,56099210016il,il
2445,480,56.1,87.92,0.0,8.75,7.92,0,2019,0.0,0.0,0.0,560992100160001il,5609il,56099210016il,il
2446,532,59.9,85.71,0.0,9.59,7.71,0,2018,0.0,0.0,0.0,560992100160001il,5609il,56099210016il,il
2447,554,56.6,83.75,11.19,0.9,11.73,0,2017,0.0,0.0,0.0,560992100160001il,5609il,56099210016il,il
2448,663,47.0,74.06,7.69,10.26,5.58,0,2021,0.8182,0.0909,0.5909,560992100160002il,5609il,56099210016il,il
2449,692,58.0,78.47,6.94,9.54,5.64,0,2019,0.0,0.0,0.0,560992100160002il,5609il,56099210016il,il
2450,729,59.0,75.45,8.37,10.15,6.17,0,2018,0.0,0.0,0.0,560992100160002il,5609il,56099210016il,il
2451,725,58.7,81.38,8.83,4.0,6.34,0,2017,0.0,0.0,0.0,560992100160002il,5609il,56099210016il,il
2452,494,39.9,81.17,0.0,12.35,6.28,0,2021,0.8182,0.0909,0.5909,560992100160004il,5609il,56099210016il,il
2453,468,57.8,84.62,0.0,10.68,5.98,0,2019,0.0,0.0,0.0,560992100160004il,5609il,56099210016il,il
2454,444,59.4,84.91,0.0,11.26,8.56,0,2018,0.0,0.0,0.0,560992100160004il,5609il,56099210016il,il
2455,483,49.5,84.27,10.35,1.24,13.46,0,2017,0.0,0.0,0.0,560992100160004il,5609il,56099210016il,il
2456,109,14.7,88.99,0.0,0.0,33.94,0,2021,0.6364,0.0,0.4091,56099255U260001il,5609il,56099255U26il,il
2457,116,28.3,90.52,0.0,0.0,36.21,0,2019,0.0,0.0,0.0,56099255U260001il,5609il,56099255U26il,il
2458,116,24.1,88.79,0.0,0.0,36.21,0,2018,0.0,0.0,0.0,56099255U260001il,5609il,56099255U26il,il
2459,112,38.4,86.61,7.14,0.0,28.57,0,2017,0.0,0.0,0.0,56099255U260001il,5609il,56099255U26il,il
2460,515,25.3,22.72,24.27,38.64,38.83,0,2021,0.3636,0.5455,0.7273,56099365U260007il,5609il,56099365U26il,il
2461,853,33.7,18.17,27.08,42.91,59.44,0,2019,0.0,0.0,0.0,56099365U260007il,5609il,56099365U26il,il
2462,886,30.3,20.43,28.1,40.07,60.05,0,2018,0.0,0.0,0.0,56099365U260007il,5609il,56099365U26il,il
2463,741,31.4,19.3,41.84,25.64,56.55,0,2017,0.0,0.0,0.0,56099365U260007il,5609il,56099365U26il,il
2464,365,21.2,33.42,12.33,45.75,38.9,0,2021,0.4545,0.5455,0.7727,56099365U260008il,5609il,56099365U26il,il
