,schoolcode,districtcode,countycode,year,charter,elapass,schoolmode,virtualper,hybridper,totalenroll,lowincome,white,black,hispanic,state
2131,331500011497,33150001nyc,33nyc,2019,0.0,71,0.0,0.0,0.0,153,60.1307,26.1438,35.2941,28.1046,nyc
2132,331500011497,33150001nyc,33nyc,2021,0.0,86,0.66,0.4,0.52,7,28.5714,57.1429,14.2857,14.2857,nyc
2139,331500011592,33150001nyc,33nyc,2017,0.0,62,0.0,0.0,0.0,79,56.962,30.3797,32.9114,5.0633,nyc
2140,331500011592,33150001nyc,33nyc,2018,0.0,51,0.0,0.0,0.0,97,85.567,37.1134,31.9588,2.0619,nyc
2141,331500011592,33150001nyc,33nyc,2019,0.0,44,0.0,0.0,0.0,78,89.7436,37.1795,35.8974,6.4103,nyc
2142,331500011592,33150001nyc,33nyc,2021,0.0,60,0.66,0.4,0.52,10,90.0,20.0,30.0,20.0,nyc
2149,331500011684,33150001nyc,33nyc,2017,0.0,100,0.0,0.0,0.0,166,41.5663,33.7349,28.9157,21.0843,nyc
2150,331500011684,33150001nyc,33nyc,2018,0.0,99,0.0,0.0,0.0,156,39.7436,35.2564,19.2308,25.641,nyc
2151,331500011684,33150001nyc,33nyc,2019,0.0,99,0.0,0.0,0.0,161,42.236,42.8571,19.2547,20.4969,nyc
2152,331500011684,33150001nyc,33nyc,2021,0.0,0,0.66,0.4,0.52,3,0.0,66.6667,0.0,0.0,nyc
2156,331600011455,33160001nyc,33nyc,2017,0.0,80,0.0,0.0,0.0,137,77.3723,2.1898,81.7518,12.4088,nyc
2157,331600011455,33160001nyc,33nyc,2018,0.0,60,0.0,0.0,0.0,115,82.6087,1.7391,86.087,7.8261,nyc
2158,331600011455,33160001nyc,33nyc,2019,0.0,71,0.0,0.0,0.0,176,76.1364,1.1364,81.8182,10.7955,nyc
2159,331600011455,33160001nyc,33nyc,2021,0.0,40,0.66,0.4,0.52,5,80.0,0.0,100.0,0.0,nyc
2160,331600011498,33160001nyc,33nyc,2017,0.0,77,0.0,0.0,0.0,194,81.9588,1.0309,66.4948,25.2577,nyc
2161,331600011498,33160001nyc,33nyc,2018,0.0,64,0.0,0.0,0.0,174,84.4828,1.1494,68.3908,25.2874,nyc
2162,331600011498,33160001nyc,33nyc,2019,0.0,78,0.0,0.0,0.0,193,83.4197,1.5544,65.285,26.943,nyc
2163,331600011498,33160001nyc,33nyc,2021,0.0,63,0.66,0.4,0.52,8,75.0,12.5,50.0,37.5,nyc
2176,331700010061,33170001nyc,33nyc,2017,0.0,79,0.0,0.0,0.0,53,60.3774,1.8868,86.7925,7.5472,nyc
2177,331700010061,33170001nyc,33nyc,2018,0.0,91,0.0,0.0,0.0,55,63.6364,5.4545,80.0,10.9091,nyc
2178,331700010061,33170001nyc,33nyc,2019,0.0,100,0.0,0.0,0.0,53,56.6038,0.0,90.566,3.7736,nyc
2179,331700010061,33170001nyc,33nyc,2021,0.0,100,0.66,0.4,0.52,16,81.25,0.0,81.25,18.75,nyc
2187,331700011122,33170001nyc,33nyc,2017,0.0,65,0.0,0.0,0.0,261,81.2261,0.7663,85.0575,11.1111,nyc
2188,331700011122,33170001nyc,33nyc,2018,0.0,58,0.0,0.0,0.0,263,78.327,1.1407,80.2281,14.8289,nyc
2189,331700011122,33170001nyc,33nyc,2019,0.0,68,0.0,0.0,0.0,241,80.9129,1.6598,77.1784,14.5228,nyc
2190,331700011122,33170001nyc,33nyc,2021,0.0,57,0.66,0.4,0.52,51,78.4314,3.9216,86.2745,7.8431,nyc
2194,331700011408,33170001nyc,33nyc,2017,0.0,76,0.0,0.0,0.0,108,87.963,2.7778,82.4074,8.3333,nyc
2195,331700011408,33170001nyc,33nyc,2018,0.0,65,0.0,0.0,0.0,68,86.7647,4.4118,85.2941,8.8235,nyc
2196,331700011408,33170001nyc,33nyc,2019,0.0,76,0.0,0.0,0.0,63,95.2381,7.9365,80.9524,11.1111,nyc
2197,331700011408,33170001nyc,33nyc,2021,0.0,68,0.66,0.4,0.52,28,100.0,3.5714,75.0,14.2857,nyc
2204,331700011531,33170001nyc,33nyc,2017,0.0,85,0.0,0.0,0.0,91,76.9231,1.0989,90.1099,7.6923,nyc
2205,331700011531,33170001nyc,33nyc,2018,0.0,75,0.0,0.0,0.0,118,82.2034,0.8475,92.3729,5.0847,nyc
2206,331700011531,33170001nyc,33nyc,2019,0.0,75,0.0,0.0,0.0,110,81.8182,1.8182,88.1818,6.3636,nyc
2207,331700011531,33170001nyc,33nyc,2021,0.0,0,0.66,0.4,0.52,3,66.6667,0.0,100.0,0.0,nyc
2214,331700011543,33170001nyc,33nyc,2017,0.0,89,0.0,0.0,0.0,97,82.4742,2.0619,76.2887,15.4639,nyc
2215,331700011543,33170001nyc,33nyc,2018,0.0,87,0.0,0.0,0.0,107,67.2897,1.8692,76.6355,12.1495,nyc
2216,331700011543,33170001nyc,33nyc,2019,0.0,83,0.0,0.0,0.0,142,78.8732,0.0,73.9437,16.1972,nyc
2217,331700011543,33170001nyc,33nyc,2021,0.0,60,0.66,0.4,0.52,15,66.6667,0.0,73.3333,20.0,nyc
2227,331700011568,33170001nyc,33nyc,2017,0.0,72,0.0,0.0,0.0,33,78.7879,0.0,90.9091,9.0909,nyc
2228,331700011568,33170001nyc,33nyc,2018,0.0,47,0.0,0.0,0.0,34,82.3529,2.9412,82.3529,8.8235,nyc
2229,331700011568,33170001nyc,33nyc,2019,0.0,45,0.0,0.0,0.0,40,82.5,0.0,85.0,7.5,nyc
2230,331700011568,33170001nyc,33nyc,2021,0.0,50,0.66,0.4,0.52,6,50.0,0.0,100.0,0.0,nyc
2234,331700011600,33170001nyc,33nyc,2017,0.0,81,0.0,0.0,0.0,332,79.5181,0.0,91.5663,5.4217,nyc
2235,331700011600,33170001nyc,33nyc,2018,0.0,81,0.0,0.0,0.0,290,81.0345,0.3448,90.0,5.1724,nyc
2236,331700011600,33170001nyc,33nyc,2019,0.0,77,0.0,0.0,0.0,291,74.5704,0.6873,91.7526,4.811,nyc
2237,331700011600,33170001nyc,33nyc,2021,0.0,57,0.66,0.4,0.52,28,57.1429,3.5714,85.7143,7.1429,nyc
2241,331700011751,33170001nyc,33nyc,2017,0.0,68,0.0,0.0,0.0,99,82.8283,3.0303,84.8485,8.0808,nyc
2242,331700011751,33170001nyc,33nyc,2018,0.0,60,0.0,0.0,0.0,172,81.9767,1.7442,78.4884,15.6977,nyc
2243,331700011751,33170001nyc,33nyc,2019,0.0,84,0.0,0.0,0.0,88,82.9545,1.1364,72.7273,15.9091,nyc
2244,331700011751,33170001nyc,33nyc,2021,0.0,88,0.66,0.4,0.52,8,87.5,0.0,100.0,0.0,nyc
2251,331800010235,33180001nyc,33nyc,2017,0.0,100,0.0,0.0,0.0,104,57.6923,0.0,99.0385,0.9615,nyc
2252,331800010235,33180001nyc,33nyc,2018,0.0,99,0.0,0.0,0.0,88,62.5,0.0,90.9091,1.1364,nyc
2253,331800010235,33180001nyc,33nyc,2019,0.0,100,0.0,0.0,0.0,82,53.6585,2.439,92.6829,2.439,nyc
2254,331800010235,33180001nyc,33nyc,2021,0.0,100,0.46,0.0,0.92,12,50.0,0.0,91.6667,8.3333,nyc
2261,331800011567,33180001nyc,33nyc,2017,0.0,58,0.0,0.0,0.0,157,74.5223,0.0,83.4395,12.7389,nyc
2262,331800011567,33180001nyc,33nyc,2018,0.0,61,0.0,0.0,0.0,146,84.2466,1.3699,87.6712,7.5342,nyc
2263,331800011567,33180001nyc,33nyc,2019,0.0,63,0.0,0.0,0.0,137,82.4818,2.1898,86.1314,8.0292,nyc
2264,331800011567,33180001nyc,33nyc,2021,0.0,51,0.66,0.4,0.52,35,80.0,2.8571,74.2857,22.8571,nyc
2265,331800011569,33180001nyc,33nyc,2017,0.0,58,0.0,0.0,0.0,158,72.7848,0.0,93.6709,5.0633,nyc
2266,331800011569,33180001nyc,33nyc,2018,0.0,47,0.0,0.0,0.0,104,86.5385,0.9615,93.2692,3.8462,nyc
2267,331800011569,33180001nyc,33nyc,2019,0.0,65,0.0,0.0,0.0,120,80.8333,0.8333,91.6667,5.0,nyc
2268,331800011569,33180001nyc,33nyc,2021,0.0,71,0.66,0.4,0.52,7,71.4286,0.0,100.0,0.0,nyc
2275,331800011617,33180001nyc,33nyc,2017,0.0,68,0.0,0.0,0.0,96,72.9167,1.0417,85.4167,12.5,nyc
2276,331800011617,33180001nyc,33nyc,2018,0.0,55,0.0,0.0,0.0,108,70.3704,1.8519,86.1111,10.1852,nyc
2277,331800011617,33180001nyc,33nyc,2019,0.0,59,0.0,0.0,0.0,102,62.7451,3.9216,82.3529,11.7647,nyc
2278,331800011617,33180001nyc,33nyc,2021,0.0,80,0.66,0.4,0.52,5,40.0,0.0,100.0,0.0,nyc
2279,331800011629,33180001nyc,33nyc,2017,0.0,76,0.0,0.0,0.0,133,70.6767,0.7519,90.2256,7.5188,nyc
2280,331800011629,33180001nyc,33nyc,2018,0.0,63,0.0,0.0,0.0,116,73.2759,3.4483,84.4828,8.6207,nyc
2281,331800011629,33180001nyc,33nyc,2019,0.0,69,0.0,0.0,0.0,119,76.4706,3.3613,84.8739,9.2437,nyc
2282,331800011629,33180001nyc,33nyc,2021,0.0,0,0.66,0.4,0.52,2,100.0,0.0,50.0,50.0,nyc
2283,331800011633,33180001nyc,33nyc,2017,0.0,64,0.0,0.0,0.0,147,93.1973,2.7211,83.6735,8.1633,nyc
2284,331800011633,33180001nyc,33nyc,2018,0.0,58,0.0,0.0,0.0,147,93.1973,2.7211,79.5918,13.6054,nyc
2285,331800011633,33180001nyc,33nyc,2019,0.0,72,0.0,0.0,0.0,158,96.8354,4.4304,79.7468,12.0253,nyc
2286,331800011633,33180001nyc,33nyc,2021,0.0,0,0.66,0.4,0.52,3,66.6667,0.0,100.0,0.0,nyc
2306,331900011409,33190001nyc,33nyc,2017,0.0,78,0.0,0.0,0.0,40,77.5,0.0,75.0,25.0,nyc
2307,331900011409,33190001nyc,33nyc,2018,0.0,75,0.0,0.0,0.0,71,83.0986,0.0,56.338,42.2535,nyc
2308,331900011409,33190001nyc,33nyc,2019,0.0,77,0.0,0.0,0.0,78,76.9231,1.2821,62.8205,29.4872,nyc
2309,331900011409,33190001nyc,33nyc,2021,0.0,32,0.66,0.4,0.52,19,89.4737,0.0,78.9474,15.7895,nyc
2312,331900011502,33190001nyc,33nyc,2017,0.0,53,0.0,0.0,0.0,204,82.8431,0.0,69.6078,26.9608,nyc
2313,331900011502,33190001nyc,33nyc,2018,0.0,44,0.0,0.0,0.0,167,85.0299,1.1976,70.6587,22.1557,nyc
2314,331900011502,33190001nyc,33nyc,2019,0.0,50,0.0,0.0,0.0,141,85.1064,0.7092,64.539,30.4965,nyc
2315,331900011502,33190001nyc,33nyc,2021,0.0,33,0.66,0.4,0.52,12,75.0,0.0,41.6667,41.6667,nyc
2316,331900011504,33190001nyc,33nyc,2017,0.0,47,0.0,0.0,0.0,153,72.549,1.3072,71.8954,22.8758,nyc
2317,331900011504,33190001nyc,33nyc,2018,0.0,34,0.0,0.0,0.0,164,79.878,1.2195,74.3902,22.561,nyc
2318,331900011504,33190001nyc,33nyc,2019,0.0,46,0.0,0.0,0.0,140,85.7143,2.1429,69.2857,26.4286,nyc
2319,331900011504,33190001nyc,33nyc,2021,0.0,33,0.66,0.4,0.52,12,50.0,0.0,41.6667,58.3333,nyc
2326,331900011583,33190001nyc,33nyc,2017,0.0,52,0.0,0.0,0.0,86,97.6744,0.0,0.0,100.0,nyc
2327,331900011583,33190001nyc,33nyc,2018,0.0,35,0.0,0.0,0.0,133,93.985,0.0,0.7519,99.2481,nyc
2328,331900011583,33190001nyc,33nyc,2019,0.0,33,0.0,0.0,0.0,208,94.7115,0.0,1.4423,98.5577,nyc
2329,331900011583,33190001nyc,33nyc,2021,0.0,0,0.66,0.4,0.52,14,85.7143,0.0,0.0,100.0,nyc
2330,331900011615,33190001nyc,33nyc,2017,0.0,93,0.0,0.0,0.0,212,74.0566,0.9434,59.9057,33.4906,nyc
2331,331900011615,33190001nyc,33nyc,2018,0.0,73,0.0,0.0,0.0,195,74.359,3.0769,59.4872,31.7949,nyc
2332,331900011615,33190001nyc,33nyc,2019,0.0,80,0.0,0.0,0.0,177,77.9661,1.1299,59.322,31.6384,nyc
2333,331900011615,33190001nyc,33nyc,2021,0.0,70,0.66,0.4,0.52,10,70.0,0.0,50.0,20.0,nyc
2334,331900011618,33190001nyc,33nyc,2017,0.0,83,0.0,0.0,0.0,112,86.6071,0.8929,33.9286,57.1429,nyc
2335,331900011618,33190001nyc,33nyc,2018,0.0,86,0.0,0.0,0.0,132,83.3333,3.0303,46.9697,43.9394,nyc
2336,331900011618,33190001nyc,33nyc,2019,0.0,83,0.0,0.0,0.0,136,84.5588,2.9412,38.2353,47.7941,nyc
2337,331900011618,33190001nyc,33nyc,2021,0.0,0,0.66,0.4,0.52,3,66.6667,0.0,33.3333,66.6667,nyc
2341,331900011659,33190001nyc,33nyc,2017,0.0,58,0.0,0.0,0.0,158,91.7722,1.2658,25.3165,55.0633,nyc
2342,331900011659,33190001nyc,33nyc,2018,0.0,39,0.0,0.0,0.0,180,85.0,3.8889,19.4444,61.6667,nyc
2343,331900011659,33190001nyc,33nyc,2019,0.0,61,0.0,0.0,0.0,215,92.5581,2.3256,17.2093,66.0465,nyc
2344,331900011659,33190001nyc,33nyc,2021,0.0,73,0.66,0.4,0.52,11,100.0,9.0909,0.0,36.3636,nyc
2345,331900011660,33190001nyc,33nyc,2017,0.0,60,0.0,0.0,0.0,196,91.3265,0.0,70.4082,24.4898,nyc
2346,331900011660,33190001nyc,33nyc,2018,0.0,64,0.0,0.0,0.0,171,88.8889,0.5848,66.6667,30.9942,nyc
2347,331900011660,33190001nyc,33nyc,2019,0.0,41,0.0,0.0,0.0,135,91.1111,2.963,64.4444,26.6667,nyc
2348,331900011660,33190001nyc,33nyc,2021,0.0,32,0.66,0.4,0.52,22,77.2727,9.0909,54.5455,36.3636,nyc
2349,331900011683,33190001nyc,33nyc,2017,0.0,73,0.0,0.0,0.0,121,83.4711,1.6529,55.3719,26.4463,nyc
2350,331900011683,33190001nyc,33nyc,2018,0.0,58,0.0,0.0,0.0,107,89.7196,4.6729,41.1215,39.2523,nyc
2351,331900011683,33190001nyc,33nyc,2019,0.0,71,0.0,0.0,0.0,118,94.9153,5.0847,40.678,35.5932,nyc
2352,331900011683,33190001nyc,33nyc,2021,0.0,58,0.66,0.4,0.52,12,91.6667,8.3333,50.0,33.3333,nyc
2353,331900011764,33190001nyc,33nyc,2017,0.0,88,0.0,0.0,0.0,104,73.0769,2.8846,53.8462,25.9615,nyc
2354,331900011764,33190001nyc,33nyc,2018,0.0,79,0.0,0.0,0.0,110,75.4545,1.8182,38.1818,38.1818,nyc
2355,331900011764,33190001nyc,33nyc,2019,0.0,70,0.0,0.0,0.0,149,82.5503,2.6846,34.2282,39.5973,nyc
2356,331900011764,33190001nyc,33nyc,2021,0.0,96,0.66,0.4,0.52,23,78.2609,0.0,21.7391,47.8261,nyc
2360,332000011445,33200001nyc,33nyc,2017,0.0,70,0.0,0.0,0.0,1216,76.8914,24.0954,3.2072,24.5066,nyc
2361,332000011445,33200001nyc,33nyc,2018,0.0,66,0.0,0.0,0.0,1314,81.2785,24.4292,1.8265,27.3973,nyc
2362,332000011445,33200001nyc,33nyc,2019,0.0,79,0.0,0.0,0.0,1313,82.559,23.9909,2.1325,25.5903,nyc
2363,332000011445,33200001nyc,33nyc,2021,0.0,84,0.66,0.4,0.52,199,85.9296,24.1206,1.5075,31.6583,nyc
2367,332000011490,33200001nyc,33nyc,2017,0.0,80,0.0,0.0,0.0,1295,70.8108,34.9807,4.6332,28.4942,nyc
2368,332000011490,33200001nyc,33nyc,2018,0.0,79,0.0,0.0,0.0,1280,73.2812,36.1719,4.2969,29.6875,nyc
2369,332000011490,33200001nyc,33nyc,2019,0.0,84,0.0,0.0,0.0,1266,74.5656,33.7283,3.3175,33.0174,nyc
2370,332000011490,33200001nyc,33nyc,2021,0.0,99,0.66,0.4,0.52,85,67.0588,37.6471,1.1765,28.2353,nyc
2371,332000011505,33200001nyc,33nyc,2017,0.0,70,0.0,0.0,0.0,999,80.1802,19.9199,10.5105,24.3243,nyc
2372,332000011505,33200001nyc,33nyc,2018,0.0,57,0.0,0.0,0.0,1065,84.6948,18.5915,8.5446,28.6385,nyc
2373,332000011505,33200001nyc,33nyc,2019,0.0,73,0.0,0.0,0.0,1044,84.2912,15.3257,9.0996,28.6398,nyc
2374,332000011505,33200001nyc,33nyc,2021,0.0,72,0.66,0.4,0.52,47,87.234,14.8936,2.1277,38.2979,nyc
2381,332100011344,33210001nyc,33nyc,2017,0.0,86,0.0,0.0,0.0,155,53.5484,43.871,18.7097,22.5806,nyc
2382,332100011344,33210001nyc,33nyc,2018,0.0,78,0.0,0.0,0.0,157,64.3312,48.4076,17.8344,16.5605,nyc
2383,332100011344,33210001nyc,33nyc,2019,0.0,86,0.0,0.0,0.0,194,68.0412,44.8454,12.8866,20.1031,nyc
2384,332100011344,33210001nyc,33nyc,2021,0.0,0,0.66,0.4,0.52,4,75.0,75.0,0.0,25.0,nyc
2385,332100011348,33210001nyc,33nyc,2017,0.0,37,0.0,0.0,0.0,82,82.9268,14.6341,65.8537,14.6341,nyc
2386,332100011348,33210001nyc,33nyc,2018,0.0,40,0.0,0.0,0.0,99,84.8485,18.1818,49.4949,24.2424,nyc
2387,332100011348,33210001nyc,33nyc,2019,0.0,65,0.0,0.0,0.0,104,73.0769,17.3077,46.1538,27.8846,nyc
2388,332100011348,33210001nyc,33nyc,2021,0.0,38,0.66,0.4,0.52,8,62.5,12.5,12.5,37.5,nyc
2392,332100011468,33210001nyc,33nyc,2017,0.0,98,0.0,0.0,0.0,95,63.1579,47.3684,16.8421,29.4737,nyc
2393,332100011468,33210001nyc,33nyc,2018,0.0,96,0.0,0.0,0.0,95,58.9474,41.0526,25.2632,20.0,nyc
2394,332100011468,33210001nyc,33nyc,2019,0.0,96,0.0,0.0,0.0,100,55.0,26.0,36.0,32.0,nyc
2395,332100011468,33210001nyc,33nyc,2021,0.0,90,0.66,0.4,0.52,101,58.4158,35.6436,29.703,24.7525,nyc
2396,332100011525,33210001nyc,33nyc,2017,0.0,85,0.0,0.0,0.0,792,76.1364,20.8333,23.9899,23.4848,nyc
2397,332100011525,33210001nyc,33nyc,2018,0.0,83,0.0,0.0,0.0,922,68.9805,28.4165,22.0174,20.9328,nyc
2398,332100011525,33210001nyc,33nyc,2019,0.0,88,0.0,0.0,0.0,946,70.7188,28.1184,19.7674,19.3446,nyc
2399,332100011525,33210001nyc,33nyc,2021,0.0,71,0.66,0.4,0.52,7,71.4286,42.8571,0.0,14.2857,nyc
2400,332100011540,33210001nyc,33nyc,2017,0.0,67,0.0,0.0,0.0,837,80.4062,12.7838,32.8554,20.3106,nyc
2401,332100011540,33210001nyc,33nyc,2018,0.0,65,0.0,0.0,0.0,874,84.4394,13.2723,30.778,20.4805,nyc
2402,332100011540,33210001nyc,33nyc,2019,0.0,76,0.0,0.0,0.0,857,84.7141,13.3022,29.2882,21.0035,nyc
2403,332100011540,33210001nyc,33nyc,2021,0.0,76,0.66,0.4,0.52,29,68.9655,6.8966,24.1379,44.8276,nyc
2404,332100011559,33210001nyc,33nyc,2017,0.0,82,0.0,0.0,0.0,91,78.022,15.3846,52.7473,21.978,nyc
2405,332100011559,33210001nyc,33nyc,2018,0.0,76,0.0,0.0,0.0,79,73.4177,10.1266,35.443,37.9747,nyc
2406,332100011559,33210001nyc,33nyc,2019,0.0,79,0.0,0.0,0.0,82,80.4878,18.2927,30.4878,30.4878,nyc
2407,332100011559,33210001nyc,33nyc,2021,0.0,20,0.66,0.4,0.52,5,60.0,0.0,0.0,80.0,nyc
2411,332100011620,33210001nyc,33nyc,2017,0.0,69,0.0,0.0,0.0,196,82.6531,5.102,69.898,16.8367,nyc
2412,332100011620,33210001nyc,33nyc,2018,0.0,50,0.0,0.0,0.0,124,91.129,9.6774,59.6774,25.0,nyc
2413,332100011620,33210001nyc,33nyc,2019,0.0,59,0.0,0.0,0.0,160,87.5,15.0,56.875,21.875,nyc
2414,332100011620,33210001nyc,33nyc,2021,0.0,57,0.66,0.4,0.52,7,85.7143,14.2857,28.5714,42.8571,nyc
2424,332200011405,33220001nyc,33nyc,2017,0.0,90,0.0,0.0,0.0,1237,73.7268,20.6144,29.3452,11.3177,nyc
2425,332200011405,33220001nyc,33nyc,2018,0.0,87,0.0,0.0,0.0,1193,76.6974,22.2129,29.8407,12.4895,nyc
2426,332200011405,33220001nyc,33nyc,2019,0.0,91,0.0,0.0,0.0,1186,76.2226,20.2361,31.1973,12.8162,nyc
2427,332200011405,33220001nyc,33nyc,2021,0.0,0,0.66,0.4,0.52,2,50.0,0.0,50.0,0.0,nyc
2431,332200011535,33220001nyc,33nyc,2017,0.0,97,0.0,0.0,0.0,266,40.6015,58.2707,11.2782,9.0226,nyc
2432,332200011535,33220001nyc,33nyc,2018,0.0,96,0.0,0.0,0.0,238,54.2017,58.4034,5.4622,6.7227,nyc
2433,332200011535,33220001nyc,33nyc,2019,0.0,97,0.0,0.0,0.0,264,48.8636,52.2727,8.3333,12.1212,nyc
2434,332200011535,33220001nyc,33nyc,2021,0.0,100,0.66,0.4,0.52,10,50.0,20.0,30.0,10.0,nyc
2453,332300011493,33230001nyc,33nyc,2017,0.0,61,0.0,0.0,0.0,116,91.3793,0.0,87.069,12.069,nyc
2454,332300011493,33230001nyc,33nyc,2018,0.0,69,0.0,0.0,0.0,85,92.9412,0.0,85.8824,14.1176,nyc
2455,332300011493,33230001nyc,33nyc,2019,0.0,69,0.0,0.0,0.0,91,90.1099,2.1978,82.4176,10.989,nyc
2456,332300011493,33230001nyc,33nyc,2021,0.0,73,0.66,0.4,0.52,15,66.6667,0.0,73.3333,20.0,nyc
2460,332300011644,33230001nyc,33nyc,2017,0.0,62,0.0,0.0,0.0,186,79.0323,0.5376,89.7849,8.6022,nyc
2461,332300011644,33230001nyc,33nyc,2018,0.0,49,0.0,0.0,0.0,146,84.2466,0.0,90.411,8.2192,nyc
2462,332300011644,33230001nyc,33nyc,2019,0.0,48,0.0,0.0,0.0,176,71.5909,0.0,91.4773,5.6818,nyc
2463,332300011644,33230001nyc,33nyc,2021,0.0,61,0.66,0.4,0.52,51,76.4706,0.0,92.1569,7.8431,nyc
2475,333200010564,33320001nyc,33nyc,2017,0.0,59,0.0,0.0,0.0,67,65.6716,1.4925,38.806,59.7015,nyc
2476,333200010564,33320001nyc,33nyc,2018,0.0,54,0.0,0.0,0.0,91,86.8132,2.1978,34.0659,63.7363,nyc
2477,333200010564,33320001nyc,33nyc,2019,0.0,39,0.0,0.0,0.0,54,81.4815,1.8519,33.3333,64.8148,nyc
2478,333200010564,33320001nyc,33nyc,2021,0.0,0,0.66,0.4,0.52,3,100.0,0.0,33.3333,66.6667,nyc
2485,333200011545,33320001nyc,33nyc,2017,0.0,70,0.0,0.0,0.0,264,95.8333,1.8939,7.9545,90.1515,nyc
2486,333200011545,33320001nyc,33nyc,2018,0.0,34,0.0,0.0,0.0,277,90.2527,2.1661,8.3032,88.4477,nyc
2487,333200011545,33320001nyc,33nyc,2019,0.0,70,0.0,0.0,0.0,139,82.0144,0.7194,11.5108,87.7698,nyc
2488,333200011545,33320001nyc,33nyc,2021,0.0,0,0.66,0.4,0.52,2,100.0,0.0,0.0,100.0,nyc
2495,333200011554,33320001nyc,33nyc,2017,0.0,93,0.0,0.0,0.0,65,86.1538,3.0769,12.3077,80.0,nyc
2496,333200011554,33320001nyc,33nyc,2018,0.0,96,0.0,0.0,0.0,68,86.7647,10.2941,14.7059,67.6471,nyc
2497,333200011554,33320001nyc,33nyc,2019,0.0,93,0.0,0.0,0.0,71,84.507,4.2254,9.8592,77.4648,nyc
2498,333200011554,33320001nyc,33nyc,2021,0.0,89,0.66,0.4,0.52,9,66.6667,33.3333,0.0,55.5556,nyc
2499,333200011556,33320001nyc,33nyc,2017,0.0,49,0.0,0.0,0.0,153,96.0784,1.9608,15.6863,79.7386,nyc
2500,333200011556,33320001nyc,33nyc,2018,0.0,36,0.0,0.0,0.0,161,96.2733,0.6211,17.3913,78.882,nyc
2501,333200011556,33320001nyc,33nyc,2019,0.0,47,0.0,0.0,0.0,219,95.8904,1.8265,17.8082,77.1689,nyc
2502,333200011556,33320001nyc,33nyc,2021,0.0,0,0.66,0.4,0.52,2,100.0,0.0,0.0,100.0,nyc
2511,342400011264,34240001nyc,34nyc,2017,0.0,97,0.0,0.0,0.0,141,75.1773,18.4397,4.9645,47.5177,nyc
2512,342400011264,34240001nyc,34nyc,2018,0.0,96,0.0,0.0,0.0,170,83.5294,12.3529,5.8824,55.8824,nyc
2513,342400011264,34240001nyc,34nyc,2019,0.0,99,0.0,0.0,0.0,182,87.3626,14.8352,1.6484,57.1429,nyc
2514,342400011264,34240001nyc,34nyc,2021,0.0,100,0.66,0.4,0.52,17,64.7059,23.5294,0.0,35.2941,nyc
2518,342400011293,34240001nyc,34nyc,2017,0.0,94,0.0,0.0,0.0,136,78.6765,7.3529,5.1471,67.6471,nyc
2519,342400011293,34240001nyc,34nyc,2018,0.0,86,0.0,0.0,0.0,118,74.5763,11.8644,5.9322,58.4746,nyc
2520,342400011293,34240001nyc,34nyc,2019,0.0,92,0.0,0.0,0.0,153,69.9346,3.268,7.8431,65.3595,nyc
2521,342400011293,34240001nyc,34nyc,2021,0.0,0,0.66,0.4,0.52,3,100.0,0.0,0.0,100.0,nyc
2522,342400011296,34240001nyc,34nyc,2017,0.0,71,0.0,0.0,0.0,145,90.3448,0.0,0.0,100.0,nyc
2523,342400011296,34240001nyc,34nyc,2018,0.0,44,0.0,0.0,0.0,186,90.3226,0.0,0.0,100.0,nyc
2524,342400011296,34240001nyc,34nyc,2019,0.0,59,0.0,0.0,0.0,216,86.5741,0.0,0.0,100.0,nyc
2525,342400011296,34240001nyc,34nyc,2021,0.0,75,0.66,0.4,0.52,12,91.6667,0.0,0.0,100.0,nyc
2526,342400011299,34240001nyc,34nyc,2017,0.0,99,0.0,0.0,0.0,134,38.806,38.806,11.9403,11.194,nyc
2527,342400011299,34240001nyc,34nyc,2018,0.0,100,0.0,0.0,0.0,157,43.3121,30.5732,12.7389,19.1083,nyc
2528,342400011299,34240001nyc,34nyc,2019,0.0,100,0.0,0.0,0.0,157,35.0318,38.2166,6.3694,22.9299,nyc
2529,342400011299,34240001nyc,34nyc,2021,0.0,0,0.66,0.4,0.52,2,50.0,50.0,0.0,50.0,nyc
2530,342400011455,34240001nyc,34nyc,2017,0.0,78,0.0,0.0,0.0,801,75.5306,5.7428,8.4894,59.9251,nyc
2531,342400011455,34240001nyc,34nyc,2018,0.0,69,0.0,0.0,0.0,764,82.8534,6.5445,6.8063,58.1152,nyc
2532,342400011455,34240001nyc,34nyc,2019,0.0,74,0.0,0.0,0.0,601,77.8702,5.3245,6.822,57.2379,nyc
2533,342400011455,34240001nyc,34nyc,2021,0.0,0,0.66,0.4,0.52,2,50.0,50.0,0.0,0.0,nyc
2534,342400011485,34240001nyc,34nyc,2017,0.0,70,0.0,0.0,0.0,411,71.0462,18.2482,3.8929,62.2871,nyc
2535,342400011485,34240001nyc,34nyc,2018,0.0,72,0.0,0.0,0.0,533,71.6698,21.2008,6.0038,60.4128,nyc
2536,342400011485,34240001nyc,34nyc,2019,0.0,81,0.0,0.0,0.0,511,69.2759,17.6125,5.4795,63.2094,nyc
2537,342400011485,34240001nyc,34nyc,2021,0.0,75,0.66,0.4,0.52,8,25.0,0.0,12.5,50.0,nyc
2538,342400011520,34240001nyc,34nyc,2017,0.0,83,0.0,0.0,0.0,179,57.5419,8.3799,3.352,77.095,nyc
