,schoolcode,districtcode,countycode,year,charter,mathpass,schoolmode,virtualper,hybridper,totalenroll,lowincome,white,black,hispanic,state
1951,332100011559,1newyork,59newyork,2018,0.0,62,0.0,0.0,0.0,154,82.4675,16.2338,39.6104,31.8182,newyork
1952,332100011620,1newyork,20newyork,2018,0.0,54,0.0,0.0,0.0,188,90.9574,11.7021,55.8511,23.9362,newyork
1953,332100011690,1newyork,90newyork,2018,0.0,69,0.0,0.0,0.0,324,74.0741,46.2963,4.0123,25.3086,newyork
1954,332100011728,1newyork,28newyork,2018,0.0,06,0.0,0.0,0.0,36,97.2222,2.7778,58.3333,36.1111,newyork
1955,332100860949,86newyork,49newyork,2018,0.0,74,0.0,0.0,0.0,100,84.0,9.0,38.0,40.0,newyork
1956,332200011405,1newyork,05newyork,2018,0.0,69,0.0,0.0,0.0,826,79.9031,15.7385,39.5884,14.891,newyork
1957,332200011425,1newyork,25newyork,2018,0.0,63,0.0,0.0,0.0,1235,82.5101,43.4008,17.6518,20.1619,newyork
1958,332200011535,1newyork,35newyork,2018,0.0,83,0.0,0.0,0.0,95,55.7895,58.9474,6.3158,13.6842,newyork
1959,332200011555,1newyork,55newyork,2018,0.0,67,0.0,0.0,0.0,113,76.1062,2.6549,67.2566,12.3894,newyork
1960,332200011611,1newyork,11newyork,2018,0.0,63,0.0,0.0,0.0,143,76.9231,26.5734,34.2657,24.4755,newyork
1961,332200011630,1newyork,30newyork,2018,0.0,63,0.0,0.0,0.0,63,80.9524,25.3968,30.1587,30.1587,newyork
1962,332200861051,86newyork,51newyork,2018,0.0,44,0.0,0.0,0.0,200,83.5,1.5,86.0,11.0,newyork
1963,332200861053,86newyork,53newyork,2018,0.0,64,0.0,0.0,0.0,139,87.7698,0.7194,76.9784,11.5108,newyork
1964,332300010514,1newyork,14newyork,2018,0.0,40,0.0,0.0,0.0,50,92.0,0.0,88.0,10.0,newyork
1965,332300011493,1newyork,93newyork,2018,0.0,50,0.0,0.0,0.0,153,94.7712,1.3072,83.0065,12.4183,newyork
1966,332300011643,1newyork,43newyork,2018,0.0,28,0.0,0.0,0.0,71,85.9155,0.0,77.4648,18.3099,newyork
1967,332300011644,1newyork,44newyork,2018,0.0,84,0.0,0.0,0.0,128,85.1562,0.0,90.625,8.5938,newyork
1968,332300011647,1newyork,47newyork,2018,0.0,93,0.0,0.0,0.0,28,85.7143,0.0,96.4286,3.5714,newyork
1969,332300011697,1newyork,97newyork,2018,0.0,28,0.0,0.0,0.0,127,92.126,3.1496,70.8661,22.0472,newyork
1970,332300860912,86newyork,12newyork,2018,0.0,81,0.0,0.0,0.0,116,77.5862,0.0,85.3448,8.6207,newyork
1971,332300860941,86newyork,41newyork,2018,0.0,75,0.0,0.0,0.0,165,85.4545,0.0,87.2727,8.4848,newyork
1972,333200010564,1newyork,64newyork,2018,0.0,23,0.0,0.0,0.0,74,81.0811,1.3514,39.1892,59.4595,newyork
1973,333200011168,1newyork,68newyork,2018,0.0,73,0.0,0.0,0.0,81,95.0617,3.7037,43.2099,45.679,newyork
1974,333200011403,1newyork,03newyork,2018,0.0,29,0.0,0.0,0.0,103,89.3204,5.8252,17.4757,73.7864,newyork
1975,333200011545,1newyork,45newyork,2018,0.0,35,0.0,0.0,0.0,208,90.8654,0.9615,10.0962,87.0192,newyork
1976,333200011549,1newyork,49newyork,2018,0.0,27,0.0,0.0,0.0,233,83.2618,3.0043,19.7425,74.6781,newyork
1977,333200011552,1newyork,52newyork,2018,0.0,43,0.0,0.0,0.0,147,97.2789,2.0408,21.0884,76.1905,newyork
1978,333200011554,1newyork,54newyork,2018,0.0,89,0.0,0.0,0.0,123,86.1789,4.878,7.3171,82.9268,newyork
1979,333200011556,1newyork,56newyork,2018,0.0,29,0.0,0.0,0.0,212,97.1698,0.9434,16.5094,79.717,newyork
1981,342400011236,1newyork,36newyork,2018,0.0,31,0.0,0.0,0.0,128,92.9688,6.25,7.0312,62.5,newyork
1982,342400011264,1newyork,64newyork,2018,0.0,86,0.0,0.0,0.0,161,80.1242,13.0435,3.1056,50.9317,newyork
1983,342400011267,1newyork,67newyork,2018,0.0,42,0.0,0.0,0.0,153,83.0065,11.1111,10.4575,67.9739,newyork
1984,342400011293,1newyork,93newyork,2018,0.0,80,0.0,0.0,0.0,171,77.193,4.6784,4.0936,69.0058,newyork
1985,342400011296,1newyork,96newyork,2018,0.0,59,0.0,0.0,0.0,271,90.7749,0.0,0.0,99.631,newyork
1986,342400011299,1newyork,99newyork,2018,0.0,92,0.0,0.0,0.0,38,36.8421,36.8421,13.1579,21.0526,newyork
1987,342400011455,1newyork,55newyork,2018,0.0,66,0.0,0.0,0.0,582,82.4742,4.6392,8.0756,59.7938,newyork
1988,342400011485,1newyork,85newyork,2018,0.0,56,0.0,0.0,0.0,555,72.6126,17.2973,5.9459,65.045,newyork
1989,342400011520,1newyork,20newyork,2018,0.0,0,0.0,0.0,0.0,2,100.0,0.0,50.0,50.0,newyork
1990,342400011550,1newyork,50newyork,2018,0.0,64,0.0,0.0,0.0,250,77.2,3.2,5.2,80.8,newyork
1991,342400011560,1newyork,60newyork,2018,0.0,78,0.0,0.0,0.0,207,81.1594,14.0097,4.8309,60.8696,newyork
1992,342400011585,1newyork,85newyork,2018,0.0,81,0.0,0.0,0.0,364,71.1538,27.7473,1.3736,48.0769,newyork
1993,342400011600,1newyork,00newyork,2018,0.0,66,0.0,0.0,0.0,575,86.6087,5.2174,4.6957,79.6522,newyork
1994,342400011610,1newyork,10newyork,2018,0.0,87,0.0,0.0,0.0,319,68.3386,9.7179,3.7618,46.7085,newyork
1995,342400011744,1newyork,44newyork,2018,0.0,58,0.0,0.0,0.0,40,85.0,7.5,15.0,70.0,newyork
1996,342500011240,1newyork,40newyork,2018,0.0,58,0.0,0.0,0.0,180,82.7778,7.7778,11.6667,68.8889,newyork
1997,342500011241,1newyork,41newyork,2018,0.0,86,0.0,0.0,0.0,139,84.8921,2.8777,10.7914,32.3741,newyork
1998,342500011252,1newyork,52newyork,2018,0.0,82,0.0,0.0,0.0,196,66.8367,13.7755,18.3673,23.4694,newyork
1999,342500011263,1newyork,63newyork,2018,0.0,44,0.0,0.0,0.0,167,92.2156,4.7904,0.5988,56.8862,newyork
2000,342500011281,1newyork,81newyork,2018,0.0,81,0.0,0.0,0.0,199,87.4372,3.5176,12.5628,25.1256,newyork
2001,342500011285,1newyork,85newyork,2018,0.0,75,0.0,0.0,0.0,199,59.2965,40.201,5.0251,36.6834,newyork
2002,342500011425,1newyork,25newyork,2018,0.0,64,0.0,0.0,0.0,1871,74.5056,5.2378,20.8979,46.1785,newyork
2003,342500011460,1newyork,60newyork,2018,0.0,49,0.0,0.0,0.0,749,78.6382,2.5367,18.9586,63.2844,newyork
2004,342500011525,1newyork,25newyork,2018,0.0,100,0.0,0.0,0.0,54,64.8148,5.5556,12.963,14.8148,newyork
2005,342500011540,1newyork,40newyork,2018,0.0,26,0.0,0.0,0.0,58,77.5862,10.3448,37.931,39.6552,newyork
2006,342500011670,1newyork,70newyork,2018,0.0,82,0.0,0.0,0.0,191,82.199,13.089,13.089,40.3141,newyork
2007,342500011792,1newyork,92newyork,2018,0.0,35,0.0,0.0,0.0,26,73.0769,3.8462,50.0,42.3077,newyork
2008,342600011315,1newyork,15newyork,2018,0.0,52,0.0,0.0,0.0,177,80.226,6.2147,48.5876,19.209,newyork
2009,342600011415,1newyork,15newyork,2018,0.0,69,0.0,0.0,0.0,845,71.3609,10.6509,31.9527,25.7988,newyork
2010,342600011430,1newyork,30newyork,2018,0.0,92,0.0,0.0,0.0,797,76.1606,13.9272,6.5245,24.5922,newyork
2011,342600011435,1newyork,35newyork,2018,0.0,48,0.0,0.0,0.0,509,77.6031,2.7505,47.1513,20.2358,newyork
2012,342600011495,1newyork,95newyork,2018,0.0,66,0.0,0.0,0.0,877,76.6249,16.4196,17.3318,34.5496,newyork
2013,342600011566,1newyork,66newyork,2018,0.0,49,0.0,0.0,0.0,422,56.872,5.6872,57.346,13.5071,newyork
2014,342700010314,1newyork,14newyork,2018,0.0,26,0.0,0.0,0.0,173,70.5202,4.0462,34.104,28.9017,newyork
2015,342700010323,1newyork,23newyork,2018,0.0,93,0.0,0.0,0.0,260,45.0,43.8462,18.0769,15.7692,newyork
2016,342700011260,1newyork,60newyork,2018,0.0,32,0.0,0.0,0.0,148,76.3514,0.6757,54.7297,43.2432,newyork
2017,342700011261,1newyork,61newyork,2018,0.0,52,0.0,0.0,0.0,71,71.831,1.4085,76.0563,14.0845,newyork
2018,342700011262,1newyork,62newyork,2018,0.0,59,0.0,0.0,0.0,346,73.6994,13.8728,46.2428,33.526,newyork
2019,342700011302,1newyork,02newyork,2018,0.0,44,0.0,0.0,0.0,244,76.2295,2.8689,39.3443,49.1803,newyork
2020,342700011308,1newyork,08newyork,2018,0.0,79,0.0,0.0,0.0,195,74.359,18.4615,11.7949,43.5897,newyork
2021,342700011309,1newyork,09newyork,2018,0.0,48,0.0,0.0,0.0,232,71.9828,3.4483,39.6552,47.4138,newyork
2022,342700011324,1newyork,24newyork,2018,0.0,46,0.0,0.0,0.0,104,92.3077,4.8077,52.8846,32.6923,newyork
2023,342700011334,1newyork,34newyork,2018,0.0,38,0.0,0.0,0.0,183,71.5847,4.918,19.1257,37.1585,newyork
2024,342700011351,1newyork,51newyork,2018,0.0,29,0.0,0.0,0.0,148,83.7838,7.4324,53.3784,30.4054,newyork
2025,342700011400,1newyork,00newyork,2018,0.0,44,0.0,0.0,0.0,200,84.5,1.5,71.5,12.0,newyork
2026,342700011475,1newyork,75newyork,2018,0.0,49,0.0,0.0,0.0,630,78.7302,4.6032,13.3333,46.5079,newyork
2027,342700011480,1newyork,80newyork,2018,0.0,63,0.0,0.0,0.0,983,83.6216,2.3398,25.0254,32.1465,newyork
2028,342700011650,1newyork,50newyork,2018,0.0,78,0.0,0.0,0.0,275,60.3636,13.4545,12.7273,36.3636,newyork
2029,342700861054,86newyork,54newyork,2018,0.0,39,0.0,0.0,0.0,155,80.6452,0.6452,73.5484,16.129,newyork
2030,342800011167,1newyork,67newyork,2018,0.0,52,0.0,0.0,0.0,221,70.1357,17.6471,18.552,43.8914,newyork
2031,342800011284,1newyork,84newyork,2018,0.0,84,0.0,0.0,0.0,113,74.3363,0.0,47.7876,9.7345,newyork
2032,342800011310,1newyork,10newyork,2018,0.0,71,0.0,0.0,0.0,168,91.6667,1.7857,47.0238,12.5,newyork
2033,342800011325,1newyork,25newyork,2018,0.0,73,0.0,0.0,0.0,149,81.8792,1.3423,41.6107,33.557,newyork
2034,342800011328,1newyork,28newyork,2018,0.0,94,0.0,0.0,0.0,133,84.2105,6.015,35.3383,33.0827,newyork
2035,342800011350,1newyork,50newyork,2018,0.0,64,0.0,0.0,0.0,147,83.6735,2.7211,36.7347,11.5646,newyork
2036,342800011440,1newyork,40newyork,2018,0.0,70,0.0,0.0,0.0,1658,77.4427,27.8649,9.7105,39.8673,newyork
2037,342800011505,1newyork,05newyork,2018,0.0,64,0.0,0.0,0.0,834,85.2518,2.9976,30.6954,37.4101,newyork
2038,342800011620,1newyork,20newyork,2018,0.0,82,0.0,0.0,0.0,327,78.5933,6.1162,23.8532,23.5474,newyork
2039,342800011680,1newyork,80newyork,2018,0.0,73,0.0,0.0,0.0,126,61.1111,4.7619,28.5714,7.9365,newyork
2040,342800011686,1newyork,86newyork,2018,0.0,64,0.0,0.0,0.0,294,64.6259,39.4558,4.7619,43.8776,newyork
2041,342800011687,1newyork,87newyork,2018,0.0,100,0.0,0.0,0.0,35,68.5714,8.5714,2.8571,0.0,newyork
2042,342800011690,1newyork,90newyork,2018,0.0,27,0.0,0.0,0.0,229,71.6157,3.9301,60.6987,21.8341,newyork
2043,342800011896,1newyork,96newyork,2018,0.0,80,0.0,0.0,0.0,186,86.0215,3.7634,43.0108,8.6022,newyork
2044,342900011248,1newyork,48newyork,2018,0.0,51,0.0,0.0,0.0,181,83.4254,1.105,85.0829,8.2873,newyork
2045,342900011259,1newyork,59newyork,2018,0.0,40,0.0,0.0,0.0,177,72.8814,1.1299,88.1356,3.9548,newyork
2046,342900011265,1newyork,65newyork,2018,0.0,89,0.0,0.0,0.0,131,75.5725,1.5267,84.7328,9.1603,newyork
2047,342900011272,1newyork,72newyork,2018,0.0,51,0.0,0.0,0.0,204,71.5686,0.0,71.5686,17.6471,newyork
2048,342900011283,1newyork,83newyork,2018,0.0,68,0.0,0.0,0.0,109,63.3028,0.9174,88.0734,5.5046,newyork
2049,342900011313,1newyork,13newyork,2018,0.0,46,0.0,0.0,0.0,174,82.1839,1.7241,60.3448,17.2414,newyork
2050,342900011326,1newyork,26newyork,2018,0.0,34,0.0,0.0,0.0,166,77.7108,3.012,72.2892,9.6386,newyork
2051,342900011327,1newyork,27newyork,2018,0.0,34,0.0,0.0,0.0,194,73.1959,2.0619,88.1443,2.5773,newyork
2052,342900011492,1newyork,92newyork,2018,0.0,51,0.0,0.0,0.0,189,78.836,0.0,69.3122,13.2275,newyork
2053,342900011498,1newyork,98newyork,2018,0.0,56,0.0,0.0,0.0,294,85.3741,1.3605,77.551,13.9456,newyork
2054,343000011258,1newyork,58newyork,2018,0.0,68,0.0,0.0,0.0,189,78.3069,8.4656,10.0529,55.0265,newyork
2055,343000011286,1newyork,86newyork,2018,0.0,61,0.0,0.0,0.0,148,89.8649,12.8378,8.1081,41.8919,newyork
2056,343000011301,1newyork,01newyork,2018,0.0,84,0.0,0.0,0.0,138,51.4493,18.1159,14.4928,54.3478,newyork
2057,343000011445,1newyork,45newyork,2018,0.0,55,0.0,0.0,0.0,1397,87.0437,12.9563,6.514,51.3243,newyork
2058,343000011450,1newyork,50newyork,2018,0.0,56,0.0,0.0,0.0,1234,81.4425,6.2399,9.7245,67.5851,newyork
2059,343000011501,1newyork,01newyork,2018,0.0,68,0.0,0.0,0.0,130,43.0769,28.4615,19.2308,36.9231,newyork
2060,343000011502,1newyork,02newyork,2018,0.0,42,0.0,0.0,0.0,424,87.5,6.8396,12.9717,64.1509,newyork
2061,343000011555,1newyork,55newyork,2018,0.0,76,0.0,0.0,0.0,310,91.9355,6.129,1.2903,63.5484,newyork
2062,343000011575,1newyork,75newyork,2018,0.0,77,0.0,0.0,0.0,214,71.9626,31.7757,5.1402,42.9907,newyork
2063,343000011580,1newyork,80newyork,2018,0.0,98,0.0,0.0,0.0,140,39.2857,25.0,5.0,14.2857,newyork
2064,343000860822,86newyork,22newyork,2018,0.0,76,0.0,0.0,0.0,75,77.3333,6.6667,8.0,62.6667,newyork
2065,353100011047,1newyork,47newyork,2018,0.0,88,0.0,0.0,0.0,114,56.1404,44.7368,11.4035,22.807,newyork
2066,353100011455,1newyork,55newyork,2018,0.0,70,0.0,0.0,0.0,994,42.6559,76.0563,1.7103,15.1911,newyork
2067,353100011460,1newyork,60newyork,2018,0.0,50,0.0,0.0,0.0,929,60.3875,43.1647,14.3165,32.7234,newyork
2068,353100011080,1newyork,80newyork,2018,0.0,54,0.0,0.0,0.0,225,50.2222,35.5556,27.1111,23.1111,newyork
2069,353100011440,1newyork,40newyork,2018,0.0,59,0.0,0.0,0.0,806,68.1141,45.6576,12.7792,32.0099,newyork
2070,353100011470,1newyork,70newyork,2018,0.0,34,0.0,0.0,0.0,35,71.4286,28.5714,22.8571,48.5714,newyork
2071,353100011600,1newyork,00newyork,2018,0.0,62,0.0,0.0,0.0,254,78.7402,16.1417,27.1654,51.1811,newyork
2072,353100011445,1newyork,45newyork,2018,0.0,55,0.0,0.0,0.0,771,75.4864,20.4929,24.5136,46.952,newyork
2073,353100011450,1newyork,50newyork,2018,0.0,48,0.0,0.0,0.0,824,79.2476,11.165,40.2913,40.4126,newyork
2074,400601060006,6newyork,06newyork,2018,0.0,77,0.0,0.0,0.0,125,52.0,87.2,2.4,6.4,newyork
2075,353100011605,1newyork,05newyork,2018,0.0,100,0.0,0.0,0.0,64,51.5625,32.8125,0.0,3.125,newyork
2076,353100860959,86newyork,59newyork,2018,0.0,77,0.0,0.0,0.0,109,62.3853,14.6789,33.0275,44.9541,newyork
2078,400301060006,6newyork,06newyork,2018,0.0,94,0.0,0.0,0.0,133,26.3158,85.7143,1.5038,1.5038,newyork
2079,401001060001,6newyork,01newyork,2018,0.0,95,0.0,0.0,0.0,189,21.164,93.6508,1.0582,1.0582,newyork
2080,400400010011,1newyork,11newyork,2018,0.0,73,0.0,0.0,0.0,339,56.0472,66.9617,17.4041,10.0295,newyork
2081,400701060010,6newyork,10newyork,2018,0.0,78,0.0,0.0,0.0,310,46.7742,80.6452,4.8387,1.2903,newyork
2082,400800010034,1newyork,34newyork,2018,0.0,53,0.0,0.0,0.0,514,73.3463,42.2179,41.6342,5.642,newyork
2083,400900010011,1newyork,11newyork,2018,0.0,87,0.0,0.0,0.0,248,42.3387,87.5,2.0161,3.629,newyork
2084,401201060003,6newyork,03newyork,2018,0.0,89,0.0,0.0,0.0,90,41.1111,91.1111,2.2222,3.3333,newyork
2085,401301040003,4newyork,03newyork,2018,0.0,99,0.0,0.0,0.0,76,43.4211,92.1053,0.0,6.5789,newyork
2086,401501060003,6newyork,03newyork,2018,0.0,88,0.0,0.0,0.0,124,29.8387,91.9355,0.0,2.4194,newyork
2087,410401060005,6newyork,05newyork,2018,0.0,86,0.0,0.0,0.0,86,46.5116,97.6744,1.1628,0.0,newyork
2088,410601040006,4newyork,06newyork,2018,0.0,78,0.0,0.0,0.0,122,67.2131,95.9016,0.8197,0.0,newyork
2089,411101060005,6newyork,05newyork,2018,0.0,92,0.0,0.0,0.0,61,39.3443,91.8033,3.2787,1.6393,newyork
2090,411501060001,6newyork,01newyork,2018,0.0,96,0.0,0.0,0.0,28,35.7143,78.5714,3.5714,14.2857,newyork
2091,411504020001,2newyork,01newyork,2018,0.0,88,0.0,0.0,0.0,41,48.7805,80.4878,7.3171,4.878,newyork
2092,411603040003,4newyork,03newyork,2018,0.0,63,0.0,0.0,0.0,52,34.6154,92.3077,1.9231,3.8462,newyork
2093,411701040002,4newyork,02newyork,2018,0.0,89,0.0,0.0,0.0,36,44.4444,97.2222,0.0,2.7778,newyork
2094,411800010020,1newyork,20newyork,2018,0.0,68,0.0,0.0,0.0,364,63.4615,76.6484,9.0659,12.0879,newyork
2095,411902040003,4newyork,03newyork,2018,0.0,81,0.0,0.0,0.0,72,44.4444,98.6111,0.0,0.0,newyork
2096,412000050004,5newyork,04newyork,2018,0.0,81,0.0,0.0,0.0,133,51.8797,95.4887,0.7519,1.5038,newyork
2097,412201060006,6newyork,06newyork,2018,0.0,93,0.0,0.0,0.0,105,35.2381,96.1905,0.0,2.8571,newyork
2098,412300010024,1newyork,24newyork,2018,0.0,56,0.0,0.0,0.0,858,86.4802,30.303,27.6224,20.5128,newyork
2099,412300861058,86newyork,58newyork,2018,0.0,80,0.0,0.0,0.0,89,76.4045,40.4494,20.2247,26.9663,newyork
2100,412801040003,4newyork,03newyork,2018,0.0,83,0.0,0.0,0.0,53,33.9623,100.0,0.0,0.0,newyork
2101,412901040003,4newyork,03newyork,2018,0.0,87,0.0,0.0,0.0,53,39.6226,88.6792,0.0,5.6604,newyork
2102,412902060008,6newyork,08newyork,2018,0.0,81,0.0,0.0,0.0,209,44.0191,88.9952,2.8708,3.3493,newyork
2103,420101060009,6newyork,09newyork,2018,0.0,85,0.0,0.0,0.0,340,33.2353,85.5882,5.5882,4.7059,newyork
2104,420303060010,6newyork,10newyork,2018,0.0,86,0.0,0.0,0.0,604,37.0861,83.1126,4.4702,3.9735,newyork
2105,420303060014,6newyork,14newyork,2018,0.0,63,0.0,0.0,0.0,120,63.3333,65.0,17.5,6.6667,newyork
2106,420401060005,6newyork,05newyork,2018,0.0,83,0.0,0.0,0.0,196,51.5306,80.102,7.6531,3.0612,newyork
2107,420411060006,6newyork,06newyork,2018,0.0,93,0.0,0.0,0.0,166,25.3012,71.0843,10.8434,4.8193,newyork
2108,420501060003,6newyork,03newyork,2018,0.0,76,0.0,0.0,0.0,117,38.4615,94.8718,0.8547,2.5641,newyork
2109,420601040003,4newyork,03newyork,2018,0.0,100,0.0,0.0,0.0,43,27.907,95.3488,0.0,0.0,newyork
2110,420701060001,6newyork,01newyork,2018,0.0,90,0.0,0.0,0.0,126,20.6349,84.127,7.9365,3.1746,newyork
2111,420702030004,3newyork,04newyork,2018,0.0,63,0.0,0.0,0.0,123,62.6016,68.2927,8.9431,9.7561,newyork
2112,420807040003,4newyork,03newyork,2018,0.0,85,0.0,0.0,0.0,73,43.8356,57.5342,0.0,2.7397,newyork
2113,420901060006,6newyork,06newyork,2018,0.0,92,0.0,0.0,0.0,407,23.3415,87.715,2.9484,3.9312,newyork
2114,420901060007,6newyork,07newyork,2018,0.0,53,0.0,0.0,0.0,57,50.8772,78.9474,8.7719,7.0175,newyork
2115,421001060002,6newyork,02newyork,2018,0.0,95,0.0,0.0,0.0,197,24.3655,81.2183,3.5533,7.6142,newyork
2116,421101060003,6newyork,03newyork,2018,0.0,84,0.0,0.0,0.0,122,34.4262,95.9016,0.8197,0.0,newyork
2117,421201040003,4newyork,03newyork,2018,0.0,96,0.0,0.0,0.0,73,45.2055,65.7534,17.8082,6.8493,newyork
2118,421501060011,6newyork,11newyork,2018,0.0,78,0.0,0.0,0.0,498,46.7871,76.1044,11.8474,6.2249,newyork
2119,421601060002,6newyork,02newyork,2018,0.0,98,0.0,0.0,0.0,81,17.284,92.5926,1.2346,2.4691,newyork
2120,421800010033,1newyork,33newyork,2018,0.0,32,0.0,0.0,0.0,545,88.2569,11.7431,68.6239,12.2936,newyork
2121,421800010039,1newyork,39newyork,2018,0.0,42,0.0,0.0,0.0,401,82.5436,16.2095,62.0948,7.7307,newyork
2122,421800010040,1newyork,40newyork,2018,0.0,34,0.0,0.0,0.0,659,90.4401,22.3065,53.1108,13.0501,newyork
2123,421800010047,1newyork,47newyork,2018,0.0,62,0.0,0.0,0.0,143,82.5175,15.3846,58.042,18.1818,newyork
2124,421800010071,1newyork,71newyork,2018,0.0,22,0.0,0.0,0.0,421,92.6366,18.7648,53.4442,16.3895,newyork
2125,421800860854,86newyork,54newyork,2018,0.0,69,0.0,0.0,0.0,89,75.2809,19.1011,58.427,15.7303,newyork
2126,421902040001,4newyork,01newyork,2018,0.0,91,0.0,0.0,0.0,68,25.0,97.0588,1.4706,0.0,newyork
2127,430300050002,5newyork,02newyork,2018,0.0,96,0.0,0.0,0.0,233,44.206,90.1288,1.7167,5.1502,newyork
2128,430501040001,4newyork,01newyork,2018,0.0,78,0.0,0.0,0.0,36,41.6667,91.6667,0.0,8.3333,newyork
2129,430700010006,1newyork,06newyork,2018,0.0,54,0.0,0.0,0.0,189,82.5397,33.3333,16.9312,41.2698,newyork
2130,430901060001,6newyork,01newyork,2018,0.0,81,0.0,0.0,0.0,68,72.0588,92.6471,1.4706,2.9412,newyork
2131,431101040002,4newyork,02newyork,2018,0.0,92,0.0,0.0,0.0,59,49.1525,93.2203,0.0,5.0847,newyork
2132,431201040002,4newyork,02newyork,2018,0.0,85,0.0,0.0,0.0,68,44.1176,97.0588,1.4706,0.0,newyork
2133,431301060004,6newyork,04newyork,2018,0.0,56,0.0,0.0,0.0,122,47.541,86.8852,0.8197,7.377,newyork
2134,431401040002,4newyork,02newyork,2018,0.0,97,0.0,0.0,0.0,37,27.027,97.2973,0.0,2.7027,newyork
2135,431701060004,6newyork,04newyork,2018,0.0,96,0.0,0.0,0.0,242,27.2727,81.405,2.8926,7.0248,newyork
2136,440102060003,6newyork,03newyork,2018,0.0,71,0.0,0.0,0.0,285,28.7719,62.4561,11.9298,23.1579,newyork
2137,440201020001,2newyork,01newyork,2018,0.0,79,0.0,0.0,0.0,110,49.0909,49.0909,14.5455,30.0,newyork
2138,440301060003,6newyork,03newyork,2018,0.0,90,0.0,0.0,0.0,231,22.0779,64.0693,9.0909,20.7792,newyork
2139,440401060005,6newyork,05newyork,2018,0.0,77,0.0,0.0,0.0,422,54.9763,57.8199,15.4028,24.1706,newyork
2140,440601040001,4newyork,01newyork,2018,0.0,86,0.0,0.0,0.0,179,29.6089,69.2737,6.7039,18.4358,newyork
2141,440901040003,4newyork,03newyork,2018,0.0,72,0.0,0.0,0.0,111,33.3333,59.4595,11.7117,23.4234,newyork
2142,441000010009,1newyork,09newyork,2018,0.0,59,0.0,0.0,0.0,687,79.3304,14.2649,28.5298,54.5852,newyork
2143,441101040001,4newyork,01newyork,2018,0.0,84,0.0,0.0,0.0,292,29.1096,76.0274,3.7671,19.5205,newyork
2144,441201060006,6newyork,06newyork,2018,0.0,87,0.0,0.0,0.0,557,33.5727,55.8348,10.2334,28.3662,newyork
2145,441301060004,6newyork,04newyork,2018,0.0,89,0.0,0.0,0.0,352,40.625,65.0568,11.3636,21.5909,newyork
2146,441600010017,1newyork,17newyork,2018,0.0,48,0.0,0.0,0.0,817,64.7491,16.1567,29.6206,51.0404,newyork
2147,441800050006,5newyork,06newyork,2018,0.0,59,0.0,0.0,0.0,198,59.596,74.2424,11.6162,10.6061,newyork
2148,441903020001,2newyork,01newyork,2018,0.0,56,0.0,0.0,0.0,16,25.0,62.5,0.0,18.75,newyork
2149,442101060002,6newyork,02newyork,2018,0.0,82,0.0,0.0,0.0,258,25.1938,75.1938,5.4264,15.5039,newyork
2150,442115020001,2newyork,01newyork,2018,0.0,73,0.0,0.0,0.0,77,25.974,62.3377,7.7922,23.3766,newyork
2151,450101060003,6newyork,03newyork,2018,0.0,84,0.0,0.0,0.0,142,56.338,73.9437,12.6761,9.1549,newyork
2152,450607040002,4newyork,02newyork,2018,0.0,88,0.0,0.0,0.0,60,38.3333,90.0,1.6667,3.3333,newyork
2153,450704040001,4newyork,01newyork,2018,0.0,71,0.0,0.0,0.0,85,54.1176,85.8824,1.1765,8.2353,newyork
2154,450801060004,6newyork,04newyork,2018,0.0,84,0.0,0.0,0.0,140,55.7143,75.0,7.8571,5.7143,newyork
2155,451001040002,4newyork,02newyork,2018,0.0,89,0.0,0.0,0.0,72,51.3889,86.1111,0.0,8.3333,newyork
2156,460102040006,4newyork,06newyork,2018,0.0,53,0.0,0.0,0.0,151,63.5762,89.404,1.3245,0.6623,newyork
2157,460500010005,1newyork,05newyork,2018,0.0,76,0.0,0.0,0.0,255,57.6471,87.451,1.5686,6.6667,newyork
2158,460701040002,4newyork,02newyork,2018,0.0,66,0.0,0.0,0.0,93,77.4194,94.6237,1.0753,2.1505,newyork
2159,460801060005,6newyork,05newyork,2018,0.0,64,0.0,0.0,0.0,231,51.0823,95.671,1.7316,1.7316,newyork
2160,460901060003,6newyork,03newyork,2018,0.0,67,0.0,0.0,0.0,144,55.5556,96.5278,0.6944,2.0833,newyork
2161,461300010008,1newyork,08newyork,2018,0.0,70,0.0,0.0,0.0,263,52.0913,92.0152,0.7605,4.943,newyork
2162,461801040001,4newyork,01newyork,2018,0.0,64,0.0,0.0,0.0,83,51.8072,98.7952,0.0,1.2048,newyork
2163,461901040001,4newyork,01newyork,2018,0.0,83,0.0,0.0,0.0,40,45.0,97.5,0.0,2.5,newyork
2164,462001060006,6newyork,06newyork,2018,0.0,52,0.0,0.0,0.0,155,62.5806,93.5484,0.6452,1.2903,newyork
2165,470202040003,4newyork,03newyork,2018,0.0,94,0.0,0.0,0.0,17,29.4118,100.0,0.0,0.0,newyork
2166,470501040001,4newyork,01newyork,2018,0.0,74,0.0,0.0,0.0,46,47.8261,93.4783,0.0,6.5217,newyork
2167,470801040001,4newyork,01newyork,2018,0.0,93,0.0,0.0,0.0,15,46.6667,93.3333,0.0,6.6667,newyork
2168,470901040001,4newyork,01newyork,2018,0.0,81,0.0,0.0,0.0,36,61.1111,94.4444,2.7778,0.0,newyork
