,schoolcode,year,charter,mathpass,schoolmode,virtualper,hybridper,totaltested,lowincome,white,black,hispanic,asian,state,countycode,districtcode
9298,108807006tx,2019,1.0,71.31,0.0,0.0,0,122,62.3,0.0,0.0,100.0,0.0,tx,108tx,108807tx
9299,108807006tx,2021,1.0,7.44,0.0,0.0,0,121,58.68,0.8264,0.0,99.1736,0.0,tx,108tx,108807tx
9300,108807007tx,2015,1.0,49.59,0.0,0.0,0,121,98.35,0.0,0.0,100.0,0.0,tx,108tx,108807tx
9301,108807007tx,2016,1.0,69.77,0.0,0.0,0,129,96.12,0.0,0.7752,99.2248,0.0,tx,108tx,108807tx
9302,108807007tx,2017,1.0,49.26,0.0,0.0,0,136,98.53,0.7353,0.7353,97.7941,0.7353,tx,108tx,108807tx
9303,108807007tx,2018,1.0,76.86,0.0,0.0,0,121,89.26,1.6529,1.6529,96.6942,0.0,tx,108tx,108807tx
9304,108807007tx,2019,1.0,86.75,0.0,0.0,0,151,57.62,1.3245,0.0,98.6755,0.0,tx,108tx,108807tx
9305,108807007tx,2021,1.0,31.75,0.0,0.0,0,126,69.05,0.0,0.0,100.0,0.0,tx,108tx,108807tx
9306,108807008tx,2015,1.0,44.52,0.0,0.0,0,146,97.95,0.0,0.0,99.3151,0.6849,tx,108tx,108807tx
9307,108807008tx,2016,1.0,45.11,0.0,0.0,0,133,98.5,0.7519,0.0,98.4962,0.7519,tx,108tx,108807tx
9308,108807008tx,2017,1.0,66.67,0.0,0.0,0,138,96.38,1.4493,0.0,98.5507,0.0,tx,108tx,108807tx
9309,108807008tx,2018,1.0,66.19,0.0,0.0,0,139,42.45,0.0,0.0,100.0,0.0,tx,108tx,108807tx
9310,108807008tx,2019,1.0,66.42,0.0,0.0,0,137,50.36,2.1898,0.0,97.8102,0.0,tx,108tx,108807tx
9311,108807008tx,2021,1.0,14.18,0.0,0.0,0,141,43.26,1.4184,0.0,98.5816,0.0,tx,108tx,108807tx
9312,108807009tx,2015,1.0,52.89,0.0,0.0,0,121,86.78,3.3058,1.6529,93.3884,1.6529,tx,108tx,108807tx
9313,108807009tx,2016,1.0,70.16,0.0,0.0,0,124,84.68,0.8065,1.6129,95.9677,1.6129,tx,108tx,108807tx
9314,108807009tx,2017,1.0,70.07,0.0,0.0,0,137,91.97,1.4599,0.7299,97.0803,0.7299,tx,108tx,108807tx
9315,108807009tx,2018,1.0,69.42,0.0,0.0,0,121,69.42,1.6529,1.6529,95.0413,1.6529,tx,108tx,108807tx
9316,108807009tx,2019,1.0,77.24,0.0,0.0,0,123,35.77,1.626,0.813,97.561,0.0,tx,108tx,108807tx
9317,108807009tx,2021,1.0,17.39,0.0,0.0,0,115,58.26,0.8696,0.8696,98.2609,0.0,tx,108tx,108807tx
9318,108807010tx,2015,1.0,33.57,0.0,0.0,0,140,90.71,0.0,0.0,99.2857,0.7143,tx,108tx,108807tx
9319,108807010tx,2016,1.0,38.13,0.0,0.0,0,139,91.37,3.5971,0.0,96.4029,0.0,tx,108tx,108807tx
9320,108807010tx,2017,1.0,38.41,0.0,0.0,0,151,87.42,2.649,0.0,96.6887,0.6623,tx,108tx,108807tx
9321,108807010tx,2018,1.0,55.56,0.0,0.0,0,135,77.78,2.963,0.0,97.037,0.0,tx,108tx,108807tx
9322,108807010tx,2019,1.0,69.35,0.0,0.0,0,124,62.1,3.2258,0.8065,95.1613,0.0,tx,108tx,108807tx
9323,108807010tx,2021,1.0,31.3,0.0,0.0,0,131,64.12,2.2901,0.7634,96.9466,0.0,tx,108tx,108807tx
9324,108807011tx,2015,1.0,52.46,0.0,0.0,0,122,81.15,4.918,0.0,92.623,1.6393,tx,108tx,108807tx
9325,108807011tx,2016,1.0,71.43,0.0,0.0,0,119,90.76,6.7227,0.0,93.2773,0.0,tx,108tx,108807tx
9326,108807011tx,2017,1.0,87.5,0.0,0.0,0,112,85.71,4.4643,0.0,94.6429,0.8929,tx,108tx,108807tx
9327,108807011tx,2018,1.0,82.76,0.0,0.0,0,116,90.52,1.7241,0.0,97.4138,0.8621,tx,108tx,108807tx
9328,108807011tx,2019,1.0,95.8,0.0,0.0,0,119,39.5,0.8403,0.0,98.3193,0.8403,tx,108tx,108807tx
9329,108807011tx,2021,1.0,26.98,1.0,1.0,0,126,40.48,4.7619,0.0,92.8571,2.381,tx,108tx,108807tx
9330,108807012tx,2015,1.0,62.07,0.0,0.0,0,116,87.07,2.5862,0.0,96.5517,0.8621,tx,108tx,108807tx
9331,108807012tx,2016,1.0,46.72,0.0,0.0,0,122,82.79,0.8197,0.0,96.7213,2.459,tx,108tx,108807tx
9332,108807012tx,2017,1.0,60.77,0.0,0.0,0,130,86.15,4.6154,0.0,93.8462,1.5385,tx,108tx,108807tx
9333,108807012tx,2018,1.0,54.81,0.0,0.0,0,135,80.74,2.2222,0.0,95.5556,2.2222,tx,108tx,108807tx
9334,108807012tx,2019,1.0,58.27,0.0,0.0,0,139,46.76,4.3165,0.0,94.2446,1.4388,tx,108tx,108807tx
9335,108807012tx,2021,1.0,33.64,1.0,1.0,0,110,43.64,2.7273,0.0,95.4545,1.8182,tx,108tx,108807tx
9336,108807020tx,2015,1.0,43.9,0.0,0.0,0,41,73.17,0.0,12.1951,85.3659,0.0,tx,108tx,108807tx
9337,108807020tx,2016,1.0,49.35,0.0,0.0,0,77,85.71,5.1948,19.4805,75.3247,0.0,tx,108tx,108807tx
9338,108807020tx,2017,1.0,71.59,0.0,0.0,0,88,85.23,1.1364,14.7727,81.8182,0.0,tx,108tx,108807tx
9339,108807020tx,2018,1.0,88.07,0.0,0.0,0,109,74.31,5.5046,13.7615,80.7339,0.0,tx,108tx,108807tx
9340,108807020tx,2019,1.0,96.72,0.0,0.0,0,122,59.02,3.2787,15.5738,80.3279,0.0,tx,108tx,108807tx
9341,108807020tx,2021,1.0,65.83,0.0,0.0,0,120,64.17,5.8333,15.8333,75.0,0.8333,tx,108tx,108807tx
9342,108807035tx,2015,1.0,50.82,0.0,0.0,0,122,93.44,5.7377,4.0984,89.3443,0.0,tx,108tx,108807tx
9343,108807035tx,2016,1.0,51.69,0.0,0.0,0,118,97.46,0.8475,3.3898,95.7627,0.0,tx,108tx,108807tx
9344,108807035tx,2017,1.0,61.36,0.0,0.0,0,132,93.94,0.7576,0.7576,98.4848,0.0,tx,108tx,108807tx
9345,108807035tx,2018,1.0,67.27,0.0,0.0,0,110,90.91,1.8182,3.6364,94.5455,0.0,tx,108tx,108807tx
9346,108807035tx,2019,1.0,73.64,0.0,0.0,0,129,59.69,1.5504,4.6512,92.2481,0.0,tx,108tx,108807tx
9347,108807035tx,2021,1.0,26.09,1.0,1.0,0,115,52.17,1.7391,5.2174,92.1739,0.0,tx,108tx,108807tx
9348,108808101tx,2015,1.0,67.03,0.0,0.0,0,91,72.53,4.3956,0.0,94.5055,0.0,tx,108tx,108808tx
9349,108808101tx,2016,1.0,77.78,0.0,0.0,0,90,87.78,1.1111,0.0,97.7778,0.0,tx,108tx,108808tx
9350,108808101tx,2017,1.0,83.69,0.0,0.0,0,141,79.43,2.8369,0.0,96.4539,0.7092,tx,108tx,108808tx
9351,108808101tx,2018,1.0,66.41,0.0,0.0,0,128,80.47,2.3438,0.7812,96.0938,0.7812,tx,108tx,108808tx
9352,108808101tx,2019,1.0,77.21,0.0,0.0,0,136,79.41,1.4706,0.0,98.5294,0.0,tx,108tx,108808tx
9353,108808101tx,2021,1.0,21.43,1.0,1.0,0,140,42.86,0.0,0.0,100.0,0.0,tx,108tx,108808tx
9354,108902001tx,2015,0.0,16.77,0.0,0.0,0,489,57.26,1.0225,0.409,98.5685,0.0,tx,108tx,108902tx
9355,108902001tx,2016,0.0,22.81,0.0,0.0,0,526,48.48,0.1901,0.3802,99.4297,0.0,tx,108tx,108902tx
9356,108902001tx,2017,0.0,33.7,0.0,0.0,0,552,50.91,0.0,0.0,100.0,0.0,tx,108tx,108902tx
9357,108902001tx,2018,0.0,40.47,0.0,0.0,0,514,55.06,0.3891,0.1946,99.4163,0.0,tx,108tx,108902tx
9358,108902001tx,2019,0.0,45.77,0.0,0.0,0,485,66.6,0.4124,0.0,99.5876,0.0,tx,108tx,108902tx
9359,108902001tx,2021,0.0,11.2,1.0,1.0,0,259,71.81,0.7722,0.0,99.2278,0.0,tx,108tx,108902tx
9360,108902007tx,2015,0.0,12.09,0.0,0.0,0,546,62.45,0.1832,0.0,99.8168,0.0,tx,108tx,108902tx
9361,108902007tx,2016,0.0,16.12,0.0,0.0,0,546,52.75,0.0,0.0,100.0,0.0,tx,108tx,108902tx
9362,108902007tx,2017,0.0,27.0,0.0,0.0,0,600,57.0,0.5,0.1667,99.3333,0.0,tx,108tx,108902tx
9363,108902007tx,2018,0.0,28.17,0.0,0.0,0,575,55.83,0.3478,0.0,99.6522,0.0,tx,108tx,108902tx
9364,108902007tx,2019,0.0,35.7,0.0,0.0,0,549,75.05,0.0,0.0,100.0,0.0,tx,108tx,108902tx
9365,108902007tx,2021,0.0,5.6,1.0,1.0,0,339,74.04,0.0,0.0,100.0,0.0,tx,108tx,108902tx
9366,108902045tx,2015,0.0,86.36,0.0,0.0,0,22,54.55,0.0,0.0,100.0,0.0,tx,108tx,108902tx
9367,108902045tx,2016,0.0,86.96,0.0,0.0,0,23,56.52,4.3478,0.0,95.6522,0.0,tx,108tx,108902tx
9368,108902045tx,2017,0.0,96.0,0.0,0.0,0,25,36.0,0.0,0.0,100.0,0.0,tx,108tx,108902tx
9369,108902045tx,2018,0.0,96.3,0.0,0.0,0,27,37.04,0.0,0.0,100.0,0.0,tx,108tx,108902tx
9370,108902045tx,2019,0.0,100.0,0.0,0.0,0,33,72.73,0.0,0.0,100.0,0.0,tx,108tx,108902tx
9371,108902045tx,2021,0.0,50.0,1.0,1.0,0,26,38.46,0.0,0.0,100.0,0.0,tx,108tx,108902tx
9372,108902046tx,2015,0.0,85.71,0.0,0.0,0,35,45.71,0.0,0.0,100.0,0.0,tx,108tx,108902tx
9373,108902046tx,2016,0.0,96.67,0.0,0.0,0,30,50.0,0.0,0.0,100.0,0.0,tx,108tx,108902tx
9374,108902046tx,2017,0.0,100.0,0.0,0.0,0,25,64.0,0.0,0.0,100.0,0.0,tx,108tx,108902tx
9375,108902046tx,2018,0.0,95.83,0.0,0.0,0,24,37.5,0.0,0.0,100.0,0.0,tx,108tx,108902tx
9376,108902046tx,2019,0.0,94.29,0.0,0.0,0,35,54.29,0.0,0.0,100.0,0.0,tx,108tx,108902tx
9377,108902046tx,2021,0.0,70.59,1.0,1.0,0,17,76.47,0.0,0.0,100.0,0.0,tx,108tx,108902tx
9378,108902047tx,2015,0.0,80.0,0.0,0.0,0,25,36.0,0.0,0.0,100.0,0.0,tx,108tx,108902tx
9379,108902047tx,2016,0.0,90.0,0.0,0.0,0,40,42.5,0.0,0.0,100.0,0.0,tx,108tx,108902tx
9380,108902047tx,2017,0.0,84.62,0.0,0.0,0,26,57.69,0.0,0.0,100.0,0.0,tx,108tx,108902tx
9381,108902047tx,2018,0.0,90.48,0.0,0.0,0,42,64.29,0.0,0.0,100.0,0.0,tx,108tx,108902tx
9382,108902047tx,2019,0.0,90.57,0.0,0.0,0,53,71.7,0.0,0.0,100.0,0.0,tx,108tx,108902tx
9383,108902047tx,2021,0.0,45.24,1.0,1.0,0,42,71.43,0.0,0.0,100.0,0.0,tx,108tx,108902tx
9384,108902048tx,2015,0.0,75.0,0.0,0.0,0,40,55.0,0.0,0.0,100.0,0.0,tx,108tx,108902tx
9385,108902048tx,2016,0.0,85.71,0.0,0.0,0,21,42.86,4.7619,0.0,95.2381,0.0,tx,108tx,108902tx
9386,108902048tx,2017,0.0,85.71,0.0,0.0,0,21,33.33,0.0,0.0,100.0,0.0,tx,108tx,108902tx
9387,108902048tx,2018,0.0,79.37,0.0,0.0,0,63,46.03,0.0,1.5873,98.4127,0.0,tx,108tx,108902tx
9388,108902048tx,2019,0.0,93.06,0.0,0.0,0,72,65.28,0.0,0.0,100.0,0.0,tx,108tx,108902tx
9389,108902048tx,2021,0.0,53.57,1.0,1.0,0,28,60.71,0.0,0.0,100.0,0.0,tx,108tx,108902tx
9390,108903001tx,2015,0.0,25.38,0.0,0.0,0,398,0.0,0.5025,0.2513,99.2462,0.0,tx,108tx,108903tx
9391,108903001tx,2016,0.0,33.98,0.0,0.0,0,362,0.0,0.0,0.0,100.0,0.0,tx,108tx,108903tx
9392,108903001tx,2017,0.0,34.95,0.0,0.0,0,392,0.77,0.0,0.0,100.0,0.0,tx,108tx,108903tx
9393,108903001tx,2018,0.0,40.45,0.0,0.0,0,356,54.21,0.2809,0.8427,98.5955,0.0,tx,108tx,108903tx
9394,108903001tx,2019,0.0,39.58,0.0,0.0,0,331,0.3,0.3021,0.0,99.6979,0.0,tx,108tx,108903tx
9395,108903001tx,2021,0.0,1.57,0.0,0.0,0,255,74.12,0.3922,0.0,99.6078,0.0,tx,108tx,108903tx
9396,108903041tx,2015,0.0,64.29,0.0,0.0,0,14,0.0,0.0,0.0,100.0,0.0,tx,108tx,108903tx
9397,108903041tx,2016,0.0,75.0,0.0,0.0,0,24,0.0,4.1667,0.0,95.8333,0.0,tx,108tx,108903tx
9398,108903041tx,2017,0.0,84.0,0.0,0.0,0,25,0.0,0.0,0.0,100.0,0.0,tx,108tx,108903tx
9399,108903041tx,2018,0.0,89.66,0.0,0.0,0,29,0.0,0.0,0.0,100.0,0.0,tx,108tx,108903tx
9400,108903041tx,2019,0.0,54.41,0.0,0.0,0,68,0.0,0.0,0.0,100.0,0.0,tx,108tx,108903tx
9401,108903041tx,2021,0.0,50.0,1.0,1.0,0,18,77.78,0.0,0.0,100.0,0.0,tx,108tx,108903tx
9402,108904001tx,2015,0.0,19.38,0.0,0.0,0,485,0.0,0.2062,0.0,99.7938,0.0,tx,108tx,108904tx
9403,108904001tx,2016,0.0,24.41,0.0,0.0,0,512,0.59,0.3906,0.1953,99.4141,0.0,tx,108tx,108904tx
9404,108904001tx,2017,0.0,27.66,0.0,0.0,0,517,0.0,0.9671,0.0,99.0329,0.0,tx,108tx,108904tx
9405,108904001tx,2018,0.0,39.84,0.0,0.0,0,502,1.0,0.996,0.1992,98.008,0.0,tx,108tx,108904tx
9406,108904001tx,2019,0.0,53.8,0.0,0.0,0,539,2.78,1.1132,0.0,98.8868,0.0,tx,108tx,108904tx
9407,108904001tx,2021,0.0,10.94,1.0,1.0,0,457,64.55,0.6565,0.0,99.1247,0.0,tx,108tx,108904tx
9408,108904002tx,2015,0.0,13.4,0.0,0.0,0,642,4.67,0.6231,0.0,99.3769,0.0,tx,108tx,108904tx
9409,108904002tx,2016,0.0,21.39,0.0,0.0,0,533,0.19,0.7505,0.1876,99.0619,0.0,tx,108tx,108904tx
9410,108904002tx,2017,0.0,30.79,0.0,0.0,0,617,0.16,0.1621,0.0,99.6759,0.0,tx,108tx,108904tx
9411,108904002tx,2018,0.0,41.26,0.0,0.0,0,589,2.04,0.5093,0.0,98.9813,0.0,tx,108tx,108904tx
9412,108904002tx,2019,0.0,65.03,0.0,0.0,0,589,2.04,0.1698,0.1698,99.6604,0.0,tx,108tx,108904tx
9413,108904002tx,2021,0.0,14.74,1.0,1.0,0,563,81.35,0.0,0.0,100.0,0.0,tx,108tx,108904tx
9414,108904003tx,2015,0.0,21.94,0.0,0.0,0,597,0.5,2.3451,0.1675,97.1524,0.0,tx,108tx,108904tx
9415,108904003tx,2016,0.0,29.21,0.0,0.0,0,558,0.0,1.9713,0.1792,97.491,0.0,tx,108tx,108904tx
9416,108904003tx,2017,0.0,31.83,0.0,0.0,0,597,0.34,0.8375,0.335,98.66,0.1675,tx,108tx,108904tx
9417,108904003tx,2018,0.0,38.68,0.0,0.0,0,530,1.32,1.6981,0.0,97.7358,0.3774,tx,108tx,108904tx
9418,108904003tx,2019,0.0,59.31,0.0,0.0,0,548,3.47,1.8248,0.0,97.8102,0.1825,tx,108tx,108904tx
9419,108904003tx,2021,0.0,22.71,1.0,1.0,0,458,66.16,0.4367,0.4367,98.9083,0.0,tx,108tx,108904tx
9420,108904006tx,2015,0.0,42.07,0.0,0.0,0,435,0.0,2.2989,0.2299,97.2414,0.2299,tx,108tx,108904tx
9421,108904006tx,2016,0.0,47.72,0.0,0.0,0,438,1.14,2.5114,0.4566,96.1187,0.6849,tx,108tx,108904tx
9422,108904006tx,2017,0.0,61.73,0.0,0.0,0,439,0.0,2.9613,0.4556,95.672,0.6834,tx,108tx,108904tx
9423,108904006tx,2018,0.0,66.2,0.0,0.0,0,426,2.35,2.1127,0.0,97.1831,0.4695,tx,108tx,108904tx
9424,108904006tx,2019,0.0,80.94,0.0,0.0,0,404,4.21,1.2376,0.7426,97.0297,0.495,tx,108tx,108904tx
9425,108904006tx,2021,0.0,13.77,1.0,1.0,0,334,52.99,2.0958,0.8982,96.7066,0.2994,tx,108tx,108904tx
9426,108904043tx,2015,0.0,78.79,0.0,0.0,0,66,0.0,1.5152,1.5152,96.9697,0.0,tx,108tx,108904tx
9427,108904043tx,2016,0.0,84.69,0.0,0.0,0,98,2.04,1.0204,0.0,97.9592,0.0,tx,108tx,108904tx
9428,108904043tx,2017,0.0,80.65,0.0,0.0,0,124,0.0,2.4194,0.0,95.9677,1.6129,tx,108tx,108904tx
9429,108904043tx,2018,0.0,100.0,0.0,0.0,0,53,0.0,7.5472,1.8868,90.566,0.0,tx,108tx,108904tx
9430,108904043tx,2019,0.0,91.25,0.0,0.0,0,80,0.0,3.75,0.0,96.25,0.0,tx,108tx,108904tx
9431,108904043tx,2021,0.0,62.5,1.0,1.0,0,64,35.94,0.0,0.0,96.875,3.125,tx,108tx,108904tx
9432,108904044tx,2015,0.0,87.62,0.0,0.0,0,105,0.0,0.0,0.0,98.0952,1.9048,tx,108tx,108904tx
9433,108904044tx,2016,0.0,96.0,0.0,0.0,0,100,2.0,5.0,0.0,90.0,5.0,tx,108tx,108904tx
9434,108904044tx,2017,0.0,97.66,0.0,0.0,0,128,0.78,1.5625,0.0,97.6562,0.7812,tx,108tx,108904tx
9435,108904044tx,2018,0.0,90.67,0.0,0.0,0,75,1.33,0.0,1.3333,98.6667,0.0,tx,108tx,108904tx
9436,108904044tx,2019,0.0,92.0,0.0,0.0,0,100,2.0,2.0,1.0,97.0,0.0,tx,108tx,108904tx
9437,108904044tx,2021,0.0,48.28,1.0,1.0,0,87,24.14,5.7471,1.1494,89.6552,3.4483,tx,108tx,108904tx
9438,108904045tx,2015,0.0,84.31,0.0,0.0,0,102,0.0,0.0,0.0,100.0,0.0,tx,108tx,108904tx
9439,108904045tx,2016,0.0,75.0,0.0,0.0,0,108,2.78,1.8519,0.0,98.1481,0.0,tx,108tx,108904tx
9440,108904045tx,2017,0.0,85.48,0.0,0.0,0,124,0.0,0.8065,0.0,99.1935,0.0,tx,108tx,108904tx
9441,108904045tx,2018,0.0,83.78,0.0,0.0,0,74,0.0,0.0,0.0,100.0,0.0,tx,108tx,108904tx
9442,108904045tx,2019,0.0,100.0,0.0,0.0,0,69,1.45,0.0,0.0,100.0,0.0,tx,108tx,108904tx
9443,108904045tx,2021,0.0,37.1,1.0,1.0,0,62,54.84,0.0,0.0,100.0,0.0,tx,108tx,108904tx
9444,108904046tx,2015,0.0,79.65,0.0,0.0,0,113,0.0,0.885,0.0,98.2301,0.0,tx,108tx,108904tx
9445,108904046tx,2016,0.0,46.36,0.0,0.0,0,110,0.0,0.0,0.0,99.0909,0.9091,tx,108tx,108904tx
9446,108904046tx,2017,0.0,94.95,0.0,0.0,0,99,0.0,0.0,1.0101,98.9899,0.0,tx,108tx,108904tx
9447,108904046tx,2018,0.0,84.21,0.0,0.0,0,76,0.0,0.0,0.0,100.0,0.0,tx,108tx,108904tx
9448,108904046tx,2019,0.0,100.0,0.0,0.0,0,52,3.85,7.6923,0.0,92.3077,0.0,tx,108tx,108904tx
9449,108904046tx,2021,0.0,32.14,1.0,1.0,0,84,38.1,0.0,0.0,98.8095,1.1905,tx,108tx,108904tx
9450,108904047tx,2015,0.0,76.09,0.0,0.0,0,92,0.0,1.087,0.0,98.913,0.0,tx,108tx,108904tx
9451,108904047tx,2016,0.0,81.06,0.0,0.0,0,132,0.0,2.2727,0.0,97.7273,0.0,tx,108tx,108904tx
9452,108904047tx,2017,0.0,94.64,0.0,0.0,0,56,0.0,0.0,0.0,100.0,0.0,tx,108tx,108904tx
9453,108904047tx,2018,0.0,100.0,0.0,0.0,0,41,0.0,0.0,0.0,100.0,0.0,tx,108tx,108904tx
9454,108904047tx,2019,0.0,100.0,0.0,0.0,0,49,2.04,0.0,0.0,100.0,0.0,tx,108tx,108904tx
9455,108904047tx,2021,0.0,51.72,0.0,0.0,0,29,68.97,0.0,0.0,100.0,0.0,tx,108tx,108904tx
9456,108904048tx,2015,0.0,92.13,0.0,0.0,0,89,0.0,3.3708,0.0,93.2584,3.3708,tx,108tx,108904tx
9457,108904048tx,2016,0.0,98.73,0.0,0.0,0,79,0.0,0.0,1.2658,96.2025,1.2658,tx,108tx,108904tx
9458,108904048tx,2017,0.0,100.0,0.0,0.0,0,82,0.0,3.6585,0.0,95.122,1.2195,tx,108tx,108904tx
9459,108904048tx,2018,0.0,100.0,0.0,0.0,0,46,2.17,0.0,0.0,100.0,0.0,tx,108tx,108904tx
9460,108904048tx,2019,0.0,100.0,0.0,0.0,0,82,3.66,0.0,1.2195,97.561,0.0,tx,108tx,108904tx
9461,108904048tx,2021,0.0,52.44,1.0,1.0,0,82,40.24,3.6585,1.2195,95.122,0.0,tx,108tx,108904tx
9462,108904102tx,2015,0.0,57.14,0.0,0.0,0,21,0.0,0.0,0.0,100.0,0.0,tx,108tx,108904tx
9463,108904102tx,2016,0.0,94.44,0.0,0.0,0,18,0.0,0.0,0.0,100.0,0.0,tx,108tx,108904tx
9464,108904102tx,2017,0.0,76.47,0.0,0.0,0,17,0.0,5.8824,0.0,94.1176,0.0,tx,108tx,108904tx
9465,108904102tx,2018,0.0,86.67,0.0,0.0,0,15,0.0,0.0,0.0,100.0,0.0,tx,108tx,108904tx
9466,108904102tx,2019,0.0,92.86,0.0,0.0,0,14,0.0,0.0,0.0,100.0,0.0,tx,108tx,108904tx
9467,108904102tx,2021,0.0,15.79,0.0,0.0,0,19,47.37,5.2632,0.0,94.7368,0.0,tx,108tx,108904tx
9468,108905001tx,2015,0.0,17.41,0.0,0.0,0,224,0.0,0.4464,0.0,99.5536,0.0,tx,108tx,108905tx
9469,108905001tx,2016,0.0,19.68,0.0,0.0,0,188,0.0,0.0,0.0,100.0,0.0,tx,108tx,108905tx
9470,108905001tx,2017,0.0,21.83,0.0,0.0,0,252,0.4,0.0,0.0,100.0,0.0,tx,108tx,108905tx
9471,108905001tx,2018,0.0,28.68,0.0,0.0,0,258,0.39,0.0,0.0,100.0,0.0,tx,108tx,108905tx
9472,108905001tx,2019,0.0,39.34,0.0,0.0,0,272,2.21,0.0,0.0,100.0,0.0,tx,108tx,108905tx
9473,108905001tx,2021,0.0,5.56,1.0,1.0,0,144,45.14,0.0,0.0,100.0,0.0,tx,108tx,108905tx
9474,108905041tx,2015,0.0,68.89,0.0,0.0,0,45,0.0,0.0,0.0,100.0,0.0,tx,108tx,108905tx
9475,108905041tx,2016,0.0,82.54,0.0,0.0,0,63,0.0,0.0,0.0,100.0,0.0,tx,108tx,108905tx
9476,108905041tx,2017,0.0,85.07,0.0,0.0,0,67,0.0,0.0,0.0,100.0,0.0,tx,108tx,108905tx
9477,108905041tx,2018,0.0,96.55,0.0,0.0,0,58,0.0,0.0,0.0,100.0,0.0,tx,108tx,108905tx
9478,108905041tx,2019,0.0,100.0,0.0,0.0,0,41,0.0,0.0,0.0,100.0,0.0,tx,108tx,108905tx
9479,108905041tx,2021,0.0,78.57,1.0,1.0,0,56,57.14,0.0,0.0,100.0,0.0,tx,108tx,108905tx
9480,108906001tx,2015,0.0,35.4,0.0,0.0,0,531,36.72,3.7665,0.7533,94.9153,0.3766,tx,108tx,108906tx
9481,108906001tx,2016,0.0,45.15,0.0,0.0,0,474,27.0,3.5865,0.6329,94.7257,0.8439,tx,108tx,108906tx
9482,108906001tx,2017,0.0,38.7,0.0,0.0,0,522,36.21,3.2567,0.1916,95.7854,0.0,tx,108tx,108906tx
9483,108906001tx,2018,0.0,31.99,0.0,0.0,0,422,42.18,2.8436,0.4739,95.9716,0.0,tx,108tx,108906tx
9484,108906001tx,2019,0.0,53.03,0.0,0.0,0,479,53.03,2.714,0.4175,94.572,1.6701,tx,108tx,108906tx
9485,108906001tx,2021,0.0,21.49,1.0,1.0,0,335,54.63,5.9701,0.0,93.1343,0.2985,tx,108tx,108906tx
9486,108906002tx,2015,0.0,39.29,0.0,0.0,0,537,37.06,3.352,0.3724,95.3445,0.7449,tx,108tx,108906tx
9487,108906002tx,2016,0.0,42.55,0.0,0.0,0,517,41.59,3.675,0.0,94.5841,1.1605,tx,108tx,108906tx
9488,108906002tx,2017,0.0,37.62,0.0,0.0,0,537,43.02,3.9106,0.1862,95.1583,0.7449,tx,108tx,108906tx
9489,108906002tx,2018,0.0,26.89,0.0,0.0,0,476,40.34,3.7815,0.4202,95.1681,0.4202,tx,108tx,108906tx
9490,108906002tx,2019,0.0,50.34,0.0,0.0,0,437,51.26,2.2883,0.4577,96.3387,0.2288,tx,108tx,108906tx
9491,108906002tx,2021,0.0,19.24,1.0,1.0,0,291,46.05,5.1546,0.6873,93.8144,0.3436,tx,108tx,108906tx
9492,108906006tx,2015,0.0,31.25,0.0,0.0,0,448,33.71,4.2411,0.4464,94.4196,0.6696,tx,108tx,108906tx
9493,108906006tx,2016,0.0,35.31,0.0,0.0,0,473,40.8,2.1142,0.2114,96.6173,0.6342,tx,108tx,108906tx
9494,108906006tx,2017,0.0,36.33,0.0,0.0,0,545,44.22,1.6514,0.1835,97.0642,0.5505,tx,108tx,108906tx
9495,108906006tx,2018,0.0,41.81,0.0,0.0,0,409,46.94,2.2005,0.489,96.577,0.489,tx,108tx,108906tx
9496,108906006tx,2019,0.0,63.33,0.0,0.0,0,420,53.1,2.8571,0.7143,95.9524,0.2381,tx,108tx,108906tx
9497,108906006tx,2021,0.0,15.32,1.0,1.0,0,359,54.6,3.3426,0.5571,96.1003,0.0,tx,108tx,108906tx
9498,108906011tx,2015,0.0,48.96,0.0,0.0,0,96,37.5,0.0,1.0417,97.9167,0.0,tx,108tx,108906tx
9499,108906011tx,2016,0.0,57.45,0.0,0.0,0,94,42.55,2.1277,0.0,95.7447,2.1277,tx,108tx,108906tx
9500,108906011tx,2017,0.0,72.15,0.0,0.0,0,79,27.85,1.2658,0.0,98.7342,0.0,tx,108tx,108906tx
9501,108906011tx,2018,0.0,97.83,0.0,0.0,0,92,44.57,0.0,0.0,98.913,0.0,tx,108tx,108906tx
9502,108906011tx,2019,0.0,100.0,0.0,0.0,0,73,49.32,1.3699,1.3699,95.8904,1.3699,tx,108tx,108906tx
9503,108906011tx,2021,0.0,71.7,1.0,1.0,0,53,56.6,1.8868,0.0,98.1132,0.0,tx,108tx,108906tx
9504,108906042tx,2015,0.0,78.95,0.0,0.0,0,19,42.11,0.0,0.0,100.0,0.0,tx,108tx,108906tx
9505,108906042tx,2016,0.0,96.55,0.0,0.0,0,29,55.17,3.4483,0.0,96.5517,0.0,tx,108tx,108906tx
9506,108906042tx,2017,0.0,81.63,0.0,0.0,0,49,59.18,0.0,0.0,100.0,0.0,tx,108tx,108906tx
9507,108906042tx,2018,0.0,95.24,0.0,0.0,0,21,52.38,0.0,0.0,100.0,0.0,tx,108tx,108906tx
9508,108906042tx,2019,0.0,91.67,0.0,0.0,0,24,54.17,0.0,4.1667,95.8333,0.0,tx,108tx,108906tx
9509,108906042tx,2021,0.0,45.45,0.0,0.0,0,44,86.36,0.0,0.0,97.7273,2.2727,tx,108tx,108906tx
