,schoolcode,year,charter,mathpass,schoolmode,virtualper,hybridper,totaltested,lowincome,white,black,hispanic,asian,state,countycode,districtcode
7356,101846003,2015,1.0,35.16,0.0,0.0,0,128,78.91,2.3438,34.375,60.9375,1.5625,texas,101texas,846003texas
7357,101846003,2016,1.0,59.65,0.0,0.0,0,114,78.07,1.7544,28.9474,68.4211,0.8772,texas,101texas,846003texas
7358,101846003,2017,1.0,47.3,0.0,0.0,0,148,68.92,2.027,28.3784,66.2162,1.3514,texas,101texas,846003texas
7359,101846003,2018,1.0,69.65,0.0,0.0,0,201,77.61,5.4726,26.8657,64.1791,0.995,texas,101texas,846003texas
7360,101846003,2019,1.0,56.31,0.0,0.0,0,103,84.47,6.7961,28.1553,63.1068,1.9417,texas,101texas,846003texas
7361,101846003,2021,1.0,23.6,1.0,1.0,0,161,81.37,1.8634,23.6025,71.4286,0.6211,texas,101texas,846003texas
7362,101858001,2015,1.0,100.0,0.0,0.0,0,54,20.37,22.2222,7.4074,16.6667,53.7037,texas,101texas,858001texas
7363,101858001,2016,1.0,96.3,0.0,0.0,0,54,9.26,16.6667,9.2593,14.8148,59.2593,texas,101texas,858001texas
7364,101858001,2017,1.0,90.74,0.0,0.0,0,54,25.93,16.6667,5.5556,24.0741,53.7037,texas,101texas,858001texas
7365,101858001,2018,1.0,92.98,0.0,0.0,0,57,29.82,22.807,3.5088,33.3333,38.5965,texas,101texas,858001texas
7366,101858001,2019,1.0,98.21,0.0,0.0,0,56,28.57,16.0714,10.7143,19.6429,50.0,texas,101texas,858001texas
7367,101858001,2021,1.0,89.19,0.0,0.0,0,37,29.73,21.6216,10.8108,27.027,40.5405,texas,101texas,858001texas
7368,101858004,2015,1.0,56.03,0.0,0.0,0,141,49.65,5.6738,21.2766,58.8652,12.766,texas,101texas,858004texas
7369,101858004,2016,1.0,47.06,0.0,0.0,0,119,73.11,6.7227,17.6471,63.8655,9.2437,texas,101texas,858004texas
7370,101858004,2017,1.0,60.31,0.0,0.0,0,131,66.41,7.6336,22.1374,60.3053,7.6336,texas,101texas,858004texas
7371,101858004,2018,1.0,71.9,0.0,0.0,0,121,72.73,7.438,23.1405,64.4628,4.9587,texas,101texas,858004texas
7372,101858004,2019,1.0,67.96,0.0,0.0,0,103,70.87,2.9126,16.5049,70.8738,7.767,texas,101texas,858004texas
7373,101858004,2021,1.0,18.98,1.0,1.0,0,137,73.72,2.9197,22.6277,64.2336,8.7591,texas,101texas,858004texas
7374,101858005,2015,1.0,90.0,0.0,0.0,0,80,46.25,28.75,16.25,31.25,22.5,texas,101texas,858005texas
7375,101858005,2016,1.0,82.81,0.0,0.0,0,128,50.78,12.5,25.0,44.5312,13.2812,texas,101texas,858005texas
7376,101858005,2017,1.0,74.19,0.0,0.0,0,93,49.46,8.6022,17.2043,48.3871,21.5054,texas,101texas,858005texas
7377,101858005,2018,1.0,77.67,0.0,0.0,0,103,58.25,11.6505,16.5049,45.6311,24.2718,texas,101texas,858005texas
7378,101858005,2019,1.0,80.61,0.0,0.0,0,98,58.16,13.2653,22.449,46.9388,13.2653,texas,101texas,858005texas
7379,101858005,2021,1.0,53.45,0.0,0.0,0,116,66.38,14.6552,15.5172,42.2414,25.8621,texas,101texas,858005texas
7380,101858006,2015,1.0,89.29,0.0,0.0,0,28,32.14,10.7143,7.1429,25.0,50.0,texas,101texas,858006texas
7381,101858006,2016,1.0,100.0,0.0,0.0,0,28,7.14,21.4286,17.8571,25.0,35.7143,texas,101texas,858006texas
7382,101858006,2017,1.0,96.43,0.0,0.0,0,28,28.57,14.2857,10.7143,35.7143,35.7143,texas,101texas,858006texas
7383,101858006,2018,1.0,96.3,0.0,0.0,0,54,57.41,22.2222,14.8148,31.4815,25.9259,texas,101texas,858006texas
7384,101858006,2019,1.0,96.3,0.0,0.0,0,54,68.52,0.0,11.1111,59.2593,25.9259,texas,101texas,858006texas
7385,101858006,2021,1.0,65.75,0.0,0.0,0,73,63.01,2.7397,15.0685,67.1233,15.0685,texas,101texas,858006texas
7386,101859101,2015,1.0,78.57,0.0,0.0,0,14,92.86,7.1429,14.2857,50.0,14.2857,texas,101texas,859101texas
7387,101859101,2016,1.0,36.36,0.0,0.0,0,33,30.3,6.0606,15.1515,72.7273,6.0606,texas,101texas,859101texas
7388,101859101,2017,1.0,62.5,0.0,0.0,0,32,50.0,0.0,15.625,56.25,25.0,texas,101texas,859101texas
7389,101859101,2018,1.0,77.14,0.0,0.0,0,35,54.29,2.8571,11.4286,71.4286,14.2857,texas,101texas,859101texas
7390,101859101,2019,1.0,83.87,0.0,0.0,0,31,51.61,6.4516,12.9032,48.3871,29.0323,texas,101texas,859101texas
7391,101859101,2021,1.0,30.43,0.0,0.0,0,23,0.0,0.0,13.0435,56.5217,21.7391,texas,101texas,859101texas
7392,101862002,2015,1.0,82.08,0.0,0.0,0,173,54.91,14.4509,20.2312,17.341,46.8208,texas,101texas,862002texas
7393,101862002,2016,1.0,81.08,0.0,0.0,0,185,44.86,12.973,21.0811,20.5405,44.3243,texas,101texas,862002texas
7394,101862002,2017,1.0,84.15,0.0,0.0,0,164,44.51,16.4634,23.7805,17.0732,41.4634,texas,101texas,862002texas
7395,101862002,2018,1.0,82.45,0.0,0.0,0,188,51.6,17.0213,18.0851,19.6809,45.2128,texas,101texas,862002texas
7396,101862002,2019,1.0,67.33,0.0,0.0,0,101,60.4,8.9109,23.7624,24.7525,40.5941,texas,101texas,862002texas
7397,101862002,2021,1.0,32.38,1.0,1.0,0,105,54.29,20.9524,18.0952,17.1429,41.9048,texas,101texas,862002texas
7398,101862004,2015,1.0,47.73,0.0,0.0,0,44,50.0,29.5455,25.0,31.8182,4.5455,texas,101texas,862004texas
7399,101862004,2016,1.0,69.44,0.0,0.0,0,36,52.78,33.3333,22.2222,33.3333,2.7778,texas,101texas,862004texas
7400,101862004,2017,1.0,41.38,0.0,0.0,0,58,41.38,36.2069,31.0345,24.1379,5.1724,texas,101texas,862004texas
7401,101862004,2018,1.0,45.0,0.0,0.0,0,60,65.0,35.0,21.6667,36.6667,5.0,texas,101texas,862004texas
7402,101862004,2019,1.0,28.57,0.0,0.0,0,42,66.67,11.9048,30.9524,40.4762,9.5238,texas,101texas,862004texas
7403,101862004,2021,1.0,40.0,0.0,0.0,0,45,62.22,13.3333,40.0,33.3333,11.1111,texas,101texas,862004texas
7404,101868001,2015,1.0,5.33,0.0,0.0,0,75,70.67,0.0,86.6667,13.3333,0.0,texas,101texas,868001texas
7405,101868001,2016,1.0,0.0,0.0,0.0,0,54,81.48,0.0,88.8889,9.2593,0.0,texas,101texas,868001texas
7406,101868001,2017,1.0,4.92,0.0,0.0,0,61,68.85,1.6393,91.8033,6.5574,0.0,texas,101texas,868001texas
7407,101868001,2018,1.0,26.39,0.0,0.0,0,72,43.06,0.0,98.6111,1.3889,0.0,texas,101texas,868001texas
7408,101868001,2019,1.0,10.0,0.0,0.0,0,80,18.75,1.25,92.5,6.25,0.0,texas,101texas,868001texas
7409,101868001,2021,1.0,0.0,0.0,0.0,0,50,74.0,0.0,96.0,2.0,0.0,texas,101texas,868001texas
7410,101902001,2015,0.0,5.15,0.0,0.0,0,97,30.93,1.0309,17.5258,81.4433,0.0,texas,101texas,902001texas
7411,101902001,2016,0.0,4.0,0.0,0.0,0,75,26.67,0.0,14.6667,85.3333,0.0,texas,101texas,902001texas
7412,101902001,2017,0.0,5.96,0.0,0.0,0,218,78.9,2.2936,5.9633,90.8257,0.4587,texas,101texas,902001texas
7413,101902001,2018,0.0,14.48,0.0,0.0,0,145,77.93,0.6897,6.2069,92.4138,0.6897,texas,101texas,902001texas
7414,101902001,2019,0.0,24.51,0.0,0.0,0,102,93.14,0.0,6.8627,91.1765,0.9804,texas,101texas,902001texas
7415,101902001,2021,0.0,12.89,0.0,0.0,0,675,90.07,1.9259,6.0741,90.6667,0.8889,texas,101texas,902001texas
7416,101902002,2015,0.0,27.67,0.0,0.0,0,253,29.25,1.1858,56.5217,41.8972,0.0,texas,101texas,902002texas
7417,101902002,2016,0.0,24.83,0.0,0.0,0,302,34.77,1.3245,61.2583,37.4172,0.0,texas,101texas,902002texas
7418,101902002,2017,0.0,33.47,0.0,0.0,0,248,81.05,1.6129,57.6613,39.5161,0.4032,texas,101texas,902002texas
7419,101902002,2018,0.0,45.53,0.0,0.0,0,235,84.26,0.8511,56.5957,41.7021,0.4255,texas,101texas,902002texas
7420,101902002,2019,0.0,39.64,0.0,0.0,0,169,82.25,1.1834,56.213,39.645,0.5917,texas,101texas,902002texas
7421,101902002,2021,0.0,18.41,0.0,0.0,0,201,87.56,0.995,54.2289,44.7761,0.0,texas,101texas,902002texas
7422,101902003,2015,0.0,2.45,0.0,0.0,0,163,30.06,1.227,14.7239,83.4356,0.0,texas,101texas,902003texas
7423,101902003,2016,0.0,0.0,0.0,0.0,0,115,30.43,1.7391,7.8261,90.4348,0.0,texas,101texas,902003texas
7424,101902003,2017,0.0,2.3,0.0,0.0,0,174,82.18,3.4483,10.3448,85.6322,0.0,texas,101texas,902003texas
7425,101902003,2018,0.0,1.92,0.0,0.0,0,156,85.9,0.0,3.8462,95.5128,0.0,texas,101texas,902003texas
7426,101902003,2019,0.0,6.8,0.0,0.0,0,103,87.38,0.9709,3.8835,95.1456,0.0,texas,101texas,902003texas
7427,101902003,2021,0.0,12.13,0.0,0.0,0,767,91.13,1.5645,4.9544,93.2203,0.2608,texas,101texas,902003texas
7428,101902004,2015,0.0,1.52,0.0,0.0,0,132,40.91,2.2727,45.4545,50.0,0.7576,texas,101texas,902004texas
7429,101902004,2016,0.0,0.87,0.0,0.0,0,115,40.0,0.8696,50.4348,47.8261,0.8696,texas,101texas,902004texas
7430,101902004,2017,0.0,29.97,0.0,0.0,0,327,45.26,0.9174,31.4985,66.055,0.9174,texas,101texas,902004texas
7431,101902004,2018,0.0,26.33,0.0,0.0,0,281,79.0,1.4235,26.6904,70.1068,1.0676,texas,101texas,902004texas
7432,101902004,2019,0.0,36.06,0.0,0.0,0,269,39.78,1.1152,23.4201,73.6059,0.7435,texas,101texas,902004texas
7433,101902004,2021,0.0,14.62,0.0,0.0,0,684,89.33,0.1462,26.1696,71.9298,1.1696,texas,101texas,902004texas
7434,101902005,2015,0.0,4.55,0.0,0.0,0,110,35.45,2.7273,69.0909,23.6364,0.9091,texas,101texas,902005texas
7435,101902005,2016,0.0,0.78,0.0,0.0,0,128,26.56,1.5625,50.7812,45.3125,0.0,texas,101texas,902005texas
7436,101902005,2017,0.0,3.67,0.0,0.0,0,109,74.31,0.0,56.8807,41.2844,0.0,texas,101texas,902005texas
7437,101902005,2018,0.0,1.03,0.0,0.0,0,97,76.29,2.0619,53.6082,39.1753,2.0619,texas,101texas,902005texas
7438,101902005,2019,0.0,3.74,0.0,0.0,0,107,82.24,0.9346,51.4019,44.8598,1.8692,texas,101texas,902005texas
7439,101902005,2021,0.0,13.6,0.0,0.0,0,625,86.24,2.56,43.2,50.72,0.96,texas,101texas,902005texas
7440,101902008,2015,0.0,47.22,0.0,0.0,0,108,24.07,1.8519,9.2593,83.3333,3.7037,texas,101texas,902008texas
7441,101902008,2016,0.0,63.41,0.0,0.0,0,82,18.29,0.0,7.3171,90.2439,2.439,texas,101texas,902008texas
7442,101902008,2017,0.0,78.31,0.0,0.0,0,83,91.57,0.0,13.253,85.5422,1.2048,texas,101texas,902008texas
7443,101902008,2018,0.0,68.42,0.0,0.0,0,76,93.42,3.9474,22.3684,72.3684,1.3158,texas,101texas,902008texas
7444,101902008,2019,0.0,59.09,0.0,0.0,0,88,78.41,1.1364,15.9091,80.6818,1.1364,texas,101texas,902008texas
7445,101902008,2021,0.0,17.89,0.0,0.0,0,95,84.21,2.1053,21.0526,74.7368,1.0526,texas,101texas,902008texas
7446,101902012,2015,0.0,1.47,0.0,0.0,0,204,33.33,0.9804,44.6078,51.4706,2.9412,texas,101texas,902012texas
7447,101902012,2016,0.0,1.02,0.0,0.0,0,196,32.14,0.5102,42.3469,54.0816,1.5306,texas,101texas,902012texas
7448,101902012,2017,0.0,8.85,0.0,0.0,0,260,81.15,10.3846,26.5385,60.3846,2.3077,texas,101texas,902012texas
7449,101902012,2018,0.0,8.76,0.0,0.0,0,194,86.08,8.2474,22.1649,67.0103,2.0619,texas,101texas,902012texas
7450,101902012,2019,0.0,14.81,0.0,0.0,0,162,72.84,4.321,24.6914,69.1358,0.6173,texas,101texas,902012texas
7451,101902012,2021,0.0,9.99,0.0,0.0,0,711,89.31,0.8439,30.2391,66.3854,1.5471,texas,101texas,902012texas
7452,101902013,2015,0.0,1.49,0.0,0.0,0,67,35.82,1.4925,43.2836,53.7313,1.4925,texas,101texas,902013texas
7453,101902013,2016,0.0,0.0,0.0,0.0,0,69,40.58,4.3478,46.3768,49.2754,0.0,texas,101texas,902013texas
7454,101902013,2017,0.0,0.0,0.0,0.0,0,70,80.0,4.2857,62.8571,31.4286,0.0,texas,101texas,902013texas
7455,101902013,2018,0.0,2.44,0.0,0.0,0,41,85.37,0.0,65.8537,31.7073,0.0,texas,101texas,902013texas
7456,101902013,2019,0.0,6.38,0.0,0.0,0,47,87.23,4.2553,51.0638,44.6809,0.0,texas,101texas,902013texas
7457,101902013,2021,0.0,0.0,0.0,0.0,0,17,88.24,0.0,52.9412,35.2941,0.0,texas,101texas,902013texas
7458,101902041,2015,0.0,100.0,0.0,0.0,0,17,17.65,5.8824,5.8824,88.2353,0.0,texas,101texas,902041texas
7459,101902041,2016,0.0,100.0,0.0,0.0,0,20,15.0,0.0,10.0,90.0,0.0,texas,101texas,902041texas
7460,101902041,2017,0.0,100.0,0.0,0.0,0,13,76.92,0.0,15.3846,84.6154,0.0,texas,101texas,902041texas
7461,101902041,2018,0.0,100.0,0.0,0.0,0,8,100.0,0.0,12.5,87.5,0.0,texas,101texas,902041texas
7462,101902041,2019,0.0,100.0,0.0,0.0,0,13,100.0,0.0,7.6923,92.3077,0.0,texas,101texas,902041texas
7463,101902041,2021,0.0,55.0,0.0,0.0,0,20,90.0,0.0,10.0,90.0,0.0,texas,101texas,902041texas
7464,101902042,2015,0.0,96.43,0.0,0.0,0,28,17.86,3.5714,53.5714,42.8571,0.0,texas,101texas,902042texas
7465,101902042,2016,0.0,93.33,0.0,0.0,0,30,23.33,0.0,40.0,53.3333,0.0,texas,101texas,902042texas
7466,101902042,2017,0.0,82.61,0.0,0.0,0,23,69.57,4.3478,69.5652,21.7391,4.3478,texas,101texas,902042texas
7467,101902042,2018,0.0,65.91,0.0,0.0,0,44,81.82,0.0,36.3636,54.5455,9.0909,texas,101texas,902042texas
7468,101902042,2019,0.0,94.12,0.0,0.0,0,34,82.35,2.9412,23.5294,70.5882,0.0,texas,101texas,902042texas
7469,101902042,2021,0.0,54.29,0.0,0.0,0,35,71.43,0.0,54.2857,40.0,0.0,texas,101texas,902042texas
7470,101902043,2015,0.0,90.0,0.0,0.0,0,40,30.0,0.0,7.5,92.5,0.0,texas,101texas,902043texas
7471,101902043,2016,0.0,100.0,0.0,0.0,0,35,25.71,2.8571,2.8571,94.2857,0.0,texas,101texas,902043texas
7472,101902043,2017,0.0,100.0,0.0,0.0,0,27,74.07,0.0,11.1111,88.8889,0.0,texas,101texas,902043texas
7473,101902043,2018,0.0,100.0,0.0,0.0,0,39,87.18,2.5641,5.1282,89.7436,0.0,texas,101texas,902043texas
7474,101902043,2019,0.0,100.0,0.0,0.0,0,27,81.48,0.0,3.7037,96.2963,0.0,texas,101texas,902043texas
7475,101902043,2021,0.0,33.33,0.0,0.0,0,21,85.71,0.0,4.7619,95.2381,0.0,texas,101texas,902043texas
7476,101902044,2015,0.0,100.0,0.0,0.0,0,19,36.84,0.0,5.2632,73.6842,21.0526,texas,101texas,902044texas
7477,101902044,2016,0.0,100.0,0.0,0.0,0,16,12.5,0.0,12.5,75.0,12.5,texas,101texas,902044texas
7478,101902044,2017,0.0,100.0,0.0,0.0,0,23,82.61,0.0,0.0,100.0,0.0,texas,101texas,902044texas
7479,101902044,2018,0.0,100.0,0.0,0.0,0,21,85.71,0.0,14.2857,85.7143,0.0,texas,101texas,902044texas
7480,101902044,2019,0.0,100.0,0.0,0.0,0,24,95.83,0.0,8.3333,91.6667,0.0,texas,101texas,902044texas
7481,101902044,2021,0.0,56.6,0.0,0.0,0,53,96.23,0.0,0.0,90.566,9.434,texas,101texas,902044texas
7482,101902045,2015,0.0,100.0,0.0,0.0,0,22,18.18,4.5455,18.1818,63.6364,9.0909,texas,101texas,902045texas
7483,101902045,2016,0.0,96.3,0.0,0.0,0,27,25.93,0.0,29.6296,59.2593,3.7037,texas,101texas,902045texas
7484,101902045,2017,0.0,93.55,0.0,0.0,0,31,70.97,3.2258,35.4839,54.8387,3.2258,texas,101texas,902045texas
7485,101902045,2018,0.0,96.55,0.0,0.0,0,29,72.41,0.0,41.3793,51.7241,6.8966,texas,101texas,902045texas
7486,101902045,2019,0.0,100.0,0.0,0.0,0,15,80.0,0.0,40.0,53.3333,6.6667,texas,101texas,902045texas
7487,101902045,2021,0.0,60.0,0.0,0.0,0,20,70.0,10.0,15.0,55.0,15.0,texas,101texas,902045texas
7488,101902046,2015,0.0,94.12,0.0,0.0,0,17,11.76,0.0,17.6471,76.4706,5.8824,texas,101texas,902046texas
7489,101902046,2016,0.0,100.0,0.0,0.0,0,19,15.79,0.0,5.2632,84.2105,5.2632,texas,101texas,902046texas
7490,101902046,2017,0.0,100.0,0.0,0.0,0,7,85.71,0.0,14.2857,85.7143,0.0,texas,101texas,902046texas
7491,101902046,2018,0.0,85.71,0.0,0.0,0,14,92.86,0.0,28.5714,57.1429,14.2857,texas,101texas,902046texas
7492,101902046,2019,0.0,100.0,0.0,0.0,0,5,100.0,0.0,60.0,40.0,0.0,texas,101texas,902046texas
7493,101902046,2021,0.0,50.0,0.0,0.0,0,6,100.0,0.0,16.6667,83.3333,0.0,texas,101texas,902046texas
7494,101902047,2015,0.0,94.29,0.0,0.0,0,35,11.43,0.0,25.7143,45.7143,28.5714,texas,101texas,902047texas
7495,101902047,2016,0.0,96.0,0.0,0.0,0,25,8.0,4.0,8.0,80.0,4.0,texas,101texas,902047texas
7496,101902047,2017,0.0,93.22,0.0,0.0,0,59,76.27,0.0,15.2542,71.1864,13.5593,texas,101texas,902047texas
7497,101902047,2018,0.0,100.0,0.0,0.0,0,45,80.0,0.0,13.3333,71.1111,15.5556,texas,101texas,902047texas
7498,101902047,2019,0.0,97.5,0.0,0.0,0,40,87.5,0.0,7.5,82.5,10.0,texas,101texas,902047texas
7499,101902047,2021,0.0,47.14,0.0,0.0,0,70,87.14,0.0,11.4286,78.5714,10.0,texas,101texas,902047texas
7500,101902048,2015,0.0,85.19,0.0,0.0,0,27,11.11,7.4074,7.4074,85.1852,0.0,texas,101texas,902048texas
7501,101902048,2016,0.0,86.36,0.0,0.0,0,44,22.73,0.0,9.0909,90.9091,0.0,texas,101texas,902048texas
7502,101902048,2017,0.0,90.77,0.0,0.0,0,65,72.31,1.5385,15.3846,78.4615,1.5385,texas,101texas,902048texas
7503,101902048,2018,0.0,98.46,0.0,0.0,0,65,78.46,1.5385,15.3846,81.5385,1.5385,texas,101texas,902048texas
7504,101902048,2019,0.0,100.0,0.0,0.0,0,27,85.19,3.7037,7.4074,88.8889,0.0,texas,101texas,902048texas
7505,101902048,2021,0.0,62.3,0.0,0.0,0,61,90.16,1.6393,4.918,90.1639,3.2787,texas,101texas,902048texas
7506,101902051,2015,0.0,94.74,0.0,0.0,0,19,10.53,0.0,26.3158,57.8947,15.7895,texas,101texas,902051texas
7507,101902051,2016,0.0,95.65,0.0,0.0,0,23,17.39,0.0,39.1304,47.8261,8.6957,texas,101texas,902051texas
7508,101902051,2017,0.0,92.86,0.0,0.0,0,28,71.43,0.0,35.7143,53.5714,10.7143,texas,101texas,902051texas
7509,101902051,2018,0.0,91.84,0.0,0.0,0,49,85.71,0.0,32.6531,53.0612,14.2857,texas,101texas,902051texas
7510,101902051,2019,0.0,92.31,0.0,0.0,0,26,92.31,0.0,15.3846,84.6154,0.0,texas,101texas,902051texas
7511,101902051,2021,0.0,57.78,0.0,0.0,0,45,93.33,0.0,22.2222,71.1111,6.6667,texas,101texas,902051texas
7512,101902052,2015,0.0,95.0,0.0,0.0,0,20,5.0,10.0,35.0,50.0,0.0,texas,101texas,902052texas
7513,101902052,2016,0.0,95.65,0.0,0.0,0,23,13.04,0.0,39.1304,52.1739,8.6957,texas,101texas,902052texas
7514,101902052,2017,0.0,96.0,0.0,0.0,0,25,84.0,0.0,24.0,68.0,4.0,texas,101texas,902052texas
7515,101902052,2018,0.0,74.07,0.0,0.0,0,27,100.0,7.4074,18.5185,66.6667,7.4074,texas,101texas,902052texas
7516,101902052,2019,0.0,92.31,0.0,0.0,0,13,100.0,0.0,46.1538,53.8462,0.0,texas,101texas,902052texas
7517,101902052,2021,0.0,43.48,0.0,0.0,0,23,95.65,4.3478,17.3913,78.2609,0.0,texas,101texas,902052texas
7518,101903001,2015,0.0,23.03,0.0,0.0,0,899,84.2,2.6696,34.4828,54.3938,7.4527,texas,101texas,903001texas
7519,101903001,2016,0.0,28.16,0.0,0.0,0,877,83.24,1.9384,33.5234,54.2759,9.122,texas,101texas,903001texas
7520,101903001,2017,0.0,31.71,0.0,0.0,0,1066,81.89,3.1895,26.3602,59.5685,7.9737,texas,101texas,903001texas
7521,101903001,2018,0.0,36.33,0.0,0.0,0,1079,80.91,3.1511,27.8035,59.1288,7.1362,texas,101texas,903001texas
7522,101903001,2019,0.0,38.12,0.0,0.0,0,981,81.86,3.16,30.0714,58.3078,6.8298,texas,101texas,903001texas
7523,101903001,2021,0.0,13.09,1.0,1.0,0,940,85.53,4.3617,26.383,59.3617,7.6596,texas,101texas,903001texas
7524,101903002,2015,0.0,16.59,0.0,0.0,0,874,84.44,2.6316,38.4439,52.1739,5.3776,texas,101texas,903002texas
7525,101903002,2016,0.0,21.59,0.0,0.0,0,917,81.79,2.2901,34.4602,55.289,6.7612,texas,101texas,903002texas
7526,101903002,2017,0.0,28.96,0.0,0.0,0,1098,83.42,2.8233,26.4117,62.3862,7.4681,texas,101texas,903002texas
7527,101903002,2018,0.0,38.0,0.0,0.0,0,1050,83.52,2.5714,28.4762,60.0,7.7143,texas,101texas,903002texas
7528,101903002,2019,0.0,47.47,0.0,0.0,0,1068,83.9,2.7154,26.5918,63.1086,6.7416,texas,101texas,903002texas
7529,101903002,2021,0.0,13.44,1.0,1.0,0,848,86.2,3.066,26.0613,62.6179,6.0142,texas,101texas,903002texas
7530,101903003,2015,0.0,20.79,0.0,0.0,0,635,82.52,1.8898,39.8425,47.2441,7.2441,texas,101texas,903003texas
7531,101903003,2016,0.0,29.17,0.0,0.0,0,641,82.22,2.4961,36.9735,50.858,6.5523,texas,101texas,903003texas
7532,101903003,2017,0.0,27.43,0.0,0.0,0,813,84.01,1.107,34.6863,53.0135,7.5031,texas,101texas,903003texas
7533,101903003,2018,0.0,28.89,0.0,0.0,0,713,83.59,2.3843,33.6606,53.0154,8.1346,texas,101texas,903003texas
7534,101903003,2019,0.0,40.1,0.0,0.0,0,798,81.58,1.5038,31.9549,55.7644,9.2732,texas,101texas,903003texas
7535,101903003,2021,0.0,17.19,1.0,1.0,0,640,84.84,3.9062,25.9375,61.25,7.1875,texas,101texas,903003texas
7536,101903006,2015,0.0,76.0,0.0,0.0,0,25,60.0,0.0,28.0,16.0,52.0,texas,101texas,903006texas
7537,101903006,2016,0.0,89.66,0.0,0.0,0,29,68.97,10.3448,17.2414,20.6897,51.7241,texas,101texas,903006texas
7538,101903006,2017,0.0,85.0,0.0,0.0,0,20,65.0,5.0,35.0,25.0,35.0,texas,101texas,903006texas
7539,101903006,2018,0.0,93.75,0.0,0.0,0,16,62.5,12.5,37.5,18.75,31.25,texas,101texas,903006texas
7540,101903006,2019,0.0,100.0,0.0,0.0,0,21,76.19,4.7619,23.8095,14.2857,57.1429,texas,101texas,903006texas
7541,101903006,2021,0.0,33.33,1.0,1.0,0,24,79.17,4.1667,8.3333,54.1667,33.3333,texas,101texas,903006texas
7542,101903012,2015,0.0,51.06,0.0,0.0,0,47,87.23,0.0,19.1489,57.4468,21.2766,texas,101texas,903012texas
7543,101903012,2016,0.0,88.1,0.0,0.0,0,42,83.33,2.381,23.8095,57.1429,16.6667,texas,101texas,903012texas
7544,101903012,2017,0.0,91.18,0.0,0.0,0,34,85.29,2.9412,17.6471,67.6471,5.8824,texas,101texas,903012texas
7545,101903012,2018,0.0,96.88,0.0,0.0,0,32,93.75,0.0,37.5,53.125,6.25,texas,101texas,903012texas
7546,101903012,2019,0.0,92.45,0.0,0.0,0,53,81.13,1.8868,28.3019,54.717,13.2075,texas,101texas,903012texas
7547,101903012,2021,0.0,68.42,1.0,1.0,0,38,86.84,0.0,39.4737,55.2632,5.2632,texas,101texas,903012texas
7548,101903041,2015,0.0,73.86,0.0,0.0,0,88,84.09,4.5455,13.6364,34.0909,47.7273,texas,101texas,903041texas
7549,101903041,2016,0.0,92.31,0.0,0.0,0,65,72.31,3.0769,10.7692,46.1538,38.4615,texas,101texas,903041texas
7550,101903041,2017,0.0,98.72,0.0,0.0,0,78,94.87,1.2821,8.9744,62.8205,25.641,texas,101texas,903041texas
7551,101903041,2018,0.0,100.0,0.0,0.0,0,62,82.26,0.0,3.2258,46.7742,48.3871,texas,101texas,903041texas
7552,101903041,2019,0.0,100.0,0.0,0.0,0,47,85.11,6.383,8.5106,48.9362,34.0426,texas,101texas,903041texas
7553,101903041,2021,0.0,64.15,0.0,0.0,0,53,88.68,3.7736,9.434,52.8302,33.9623,texas,101texas,903041texas
7554,101903042,2015,0.0,67.44,0.0,0.0,0,129,85.27,0.0,15.5039,68.2171,15.5039,texas,101texas,903042texas
7555,101903042,2016,0.0,48.94,0.0,0.0,0,94,87.23,2.1277,18.0851,72.3404,6.383,texas,101texas,903042texas
7556,101903042,2017,0.0,85.0,0.0,0.0,0,80,91.25,2.5,17.5,66.25,11.25,texas,101texas,903042texas
7557,101903042,2018,0.0,90.32,0.0,0.0,0,93,87.1,6.4516,19.3548,59.1398,13.9785,texas,101texas,903042texas
7558,101903042,2019,0.0,89.53,0.0,0.0,0,86,93.02,6.9767,16.2791,68.6047,5.814,texas,101texas,903042texas
7559,101903042,2021,0.0,48.28,0.0,0.0,0,58,89.66,6.8966,24.1379,63.7931,5.1724,texas,101texas,903042texas
7560,101903043,2015,0.0,86.03,0.0,0.0,0,136,76.47,1.4706,10.2941,45.5882,41.1765,texas,101texas,903043texas
7561,101903043,2016,0.0,96.46,0.0,0.0,0,113,69.03,3.5398,17.6991,31.8584,46.0177,texas,101texas,903043texas
7562,101903043,2017,0.0,77.37,0.0,0.0,0,137,76.64,0.7299,10.219,45.2555,40.8759,texas,101texas,903043texas
7563,101903043,2018,0.0,92.5,0.0,0.0,0,120,82.5,1.6667,11.6667,50.0,35.8333,texas,101texas,903043texas
7564,101903043,2019,0.0,96.4,0.0,0.0,0,111,77.48,2.7027,20.7207,38.7387,37.8378,texas,101texas,903043texas
7565,101903043,2021,0.0,65.48,0.0,0.0,0,84,77.38,3.5714,10.7143,40.4762,45.2381,texas,101texas,903043texas
7566,101903044,2015,0.0,75.47,0.0,0.0,0,106,80.19,0.9434,31.1321,41.5094,24.5283,texas,101texas,903044texas
7567,101903044,2016,0.0,84.91,0.0,0.0,0,106,78.3,1.8868,26.4151,42.4528,28.3019,texas,101texas,903044texas
7568,101903044,2017,0.0,92.22,0.0,0.0,0,90,87.78,4.4444,23.3333,52.2222,18.8889,texas,101texas,903044texas
7569,101903044,2018,0.0,95.45,0.0,0.0,0,88,82.95,2.2727,26.1364,44.3182,25.0,texas,101texas,903044texas
